MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO001020,NCC030,,27/08/2024,223,79100.0
PO000571,NCC044,SP0045,17/02/2026,817,127600.0
PO002486,NCC036,SP0072,10/05/2025,43,404300.0
PO002913,NCC038,SP0032,16/10/2024,479,111100.0
PO002362,NCC023,SP0049,19/01/2025,354,111900.0
PO001683,NCC004,SP0011,08/07/2025,689,29100.0
PO001571,NCC016,SP0055,19/02/2025,850,169800.0
PO000698,NCC038,SP0181,29/10/2025,489,480500.0
PO000655,NCC032,SP0013,18/04/2026,731,70600.0
PO003069,NCC030,SP0220,17/10/2024,489,44800.0
PO002656,NCC001,SP0189,04/12/2025,173,88300.0
PO001659,NCC038,SP0104,14/10/2024,476,688900.0
PO001907,NCC031,SP0074,23/12/2025,564,822900.0
PO000084,NCC024,SP0123,28/07/2026,694,153400.0
PO000149,NCC009,SP0039,29/12/2024,945,13800.0
PO001936,NCC002,SP0153,10/04/2026,345,125100.0
PO003378,NCC025,SP0104,03/08/2024,777,724300.0
PO001057,NCC035,SP0171,19/03/2026,790,18900.0
PO001590,NCC015,SP0011,15/10/2025,997,30800.0
PO003477,NCC017,SP0020,18/08/2025,756,58700.0
PO000328,NCC034,SP0058,13/01/2025,969,29700.0
PO002966,NCC011,SP0076,10/06/2026,959,57700.0
PO001909,NCC027,SP0147,20/08/2024,951,53900.0
PO001656,NCC031,SP0079,28/08/2024,914,19900.0
PO002607,NCC038,SP0212,09/12/2025,142,125500.0
PO001103,NCC008,SP0053,09/04/2026,133,123000.0
PO001173,NCC045,SP0112,19/07/2026,208,91300.0
PO003422,NCC038,SP0016,15/11/2025,846,552000.0
PO002473,NCC026,SP0107,02/09/2025,814,187900.0
PO000610,NCC031,SP0189,26/01/2026,511,91200.0
PO000640,NCC017,SP0176,13/03/2026,728,78800.0
PO002752,NCC045,SP0177,09/09/2025,713,148100.0
PO000243,NCC022,SP0057,10/04/2026,298,156800.0
PO003077,NCC909,SP0018,26/08/2025,55,525700.0
PO000616,NCC034,SP0052,12/07/2025,281,28200.0
PO001112,NCC034,SP0002,19/11/2024,252,26800.0
PO002772,NCC902,,24/08/2025,699,276000.0
PO002233,NCC001,SP0012,10/11/2025,758,90100.0
PO001622,NCC008,SP0148,24/04/2025,216,34400.0
PO002346,NCC004,SP0066,14/07/2026,163,351400.0
PO000237,NCC037,SP0020,13/02/2025,151,68100.0
PO002232,NCC039,SP0208,21/03/2025,190,63700.0
PO002631,NCC027,SP0204,2025-11-02,378,887000.0
PO000984,NCC009,SP0109,29/10/2024,918,575000.0
PO000591,NCC043,SP0156,08/02/2025,514,63200.0
PO000143,NCC021,SP0072,28/01/2026,874,385700.0
PO001088,NCC044,SP0049,09/11/2024,497,116600.0
PO002490,NCC013,SP0032,27/09/2025,163,100700.0
PO003247,NCC020,SP0009,22/01/2026,442,314600.0
PO002118,NCC030,SP0010,19/07/2025,104,579800.0
PO002755,NCC035,SP0108,29/01/2026,751,104600.0
PO002731,NCC008,SP0014,06/06/2025,346,442800.0
PO000201,NCC017,SP0038,09/04/2025,741,755600.0
PO001109,NCC045,SP0050,23/12/2025,736,442600.0
PO000003,NCC044,SP0172,14/07/2025,916,441200.0
PO000928,NCC023,SP0199,12/06/2026,650,74000.0
PO001594,NCC012,SP0117,17/09/2025,108,33700.0
PO002248,NCC028,SP0152,22/10/2025,475,110700.0
PO001562,NCC039,SP0136,18/01/2025,67,582400.0
PO000890,NCC026,SP0158,21/09/2025,167,101000.0
PO001091,NCC026,SP0134,08/07/2026,734,107000.0
PO001903,NCC005,SP0031,18/04/2025,947,42000.0
PO002044,NCC031,SP0174,29/06/2026,770,537200.0
PO002423,NCC016,SP0018,19/05/2026,226,621400.0
PO001291,NCC029,SP0062,30/10/2025,529,186200.0
PO001804,NCC025,SP0042,06/05/2026,208,94500.0
PO002547,NCC026,SP0061,06/03/2025,315,131000.0
PO002320,NCC900,SP0126,31/08/2025,510,59600.0
PO002158,NCC028,SP0070,29/12/2025,399,103200.0
PO001717,NCC012,SP0181,09/12/2024,373,523100.0
PO002163,NCC004,SP0054,03/05/2025,924,79300.0
PO003158,NCC006,SP0037,29/07/2026,234,124900.0
PO002378,NCC010,SP0143,22/07/2026,580,97400.0
PO001537,NCC042,SP0100,25/07/2026,927,151700.0
PO001875,NCC016,SP0108,18/10/2025,175,80900.0
PO000124,NCC039,SP0052,28/03/2026,620,27200.0
PO002502,NCC042,SP0209,07/08/2025,863,76800.0
PO002940,NCC011,SP0023,2026-07-30,43,108200.0
PO002757,NCC014,SP0186,29/08/2024,611,733000.0
PO001934,NCC039,SP0106,17/08/2024,50,129900.0
PO002834,NCC027,SP0096,29/09/2025,218,41800.0
PO001587,NCC040,SP0034,31/12/2024,587,156000.0
PO002450,NCC045,SP0217,03/05/2025,818,177600.0
PO000036,NCC016,SP0075,22/08/2025,20,90800.0
PO001868,NCC040,SP0012,23/07/2026,792,109000.0
PO000046,NCC037,,19/02/2026,402,32400.0
PO000647,NCC044,SP0191,04/04/2026,363,38600.0
PO000431,NCC026,SP0206,05/17/2025,915,35900.0
PO000831,NCC009,SP0042,23/08/2025,465,95200.0
PO002245,NCC015,SP0046,04/05/2025,197,25700.0
PO002989,NCC006,SP0148,09/07/2026,534,35200.0
PO002813,NCC015,SP0144,21/01/2026,469,111700.0
PO002447,NCC016,SP0145,19/10/2024,653,103400.0
PO002741,NCC030,SP0124,04/09/2025,203,56900.0
PO001295,NCC022,SP0010,12/10/2024,808,527800.0
PO003169,NCC024,SP0132,08/02/2026,610,255800.0
PO002485,NCC029,SP0103,20/02/2026,36,133800.0
PO002116,NCC019,SP0195,12/07/2025,751,163300.0
PO000490,NCC016,SP0193,30/06/2025,403,77900.0
PO001586,NCC036,SP0052,21/03/2025,199,29700.0
PO003410,NCC033,SP0125,27/06/2026,838,137300.0
PO002356,NCC022,SP0187,12/09/2025,170,151100.0
PO003198,NCC031,SP0110,10/02/2026,753,41800.0
PO002976,NCC004,SP0007,11/12/2025,277,163600.0
PO003346,NCC014,SP0084,07/06/2026,553,88500.0
PO003067,NCC014,SP0154,08/05/2025,323,25300.0
PO003297,NCC034,SP0219,09/10/2024,694,45000.0
PO002795,NCC043,SP0033,04/07/2025,708,61600.0
PO002471,NCC029,SP0072,24/03/2026,450,408400.0
PO002613,NCC042,SP0098,01/10/2025,979,65700.0
PO000620,NCC033,SP0006,05/11/2025,128,769100.0
PO003333,NCC012,SP0198,15/07/2025,923,17600.0
PO003057,NCC028,SP0030,11/09/2025,918,674600.0
PO000665,NCC045,SP0088,28/09/2024,122,63800.0
PO003276,NCC001,SP0120,16/06/2026,367,97300.0
PO000768,NCC024,SP0025,27/09/2025,927,23100.0
PO001784,NCC043,,25/12/2024,999,98200.0
PO002676,NCC004,SP0159,05/02/2025,928,427400.0
PO001222,NCC035,SP0166,24/11/2025,697,214100.0
PO001486,NCC036,SP0158,25/09/2025,67,108600.0
PO001129,NCC037,SP0110,30/08/2024,868,41300.0
PO002992,NCC018,SP0170,05/09/2025,931,145200.0
PO001605,NCC026,SP0155,17/08/2025,549,122900.0
PO003008,NCC038,SP0057,25/06/2025,370,121800.0
PO003373,NCC045,SP0172,09/10/2024,176,450400.0
PO000767,NCC025,SP0197,18/12/2024,994,466800.0
PO000020,NCC019,,18/10/2025,466,41600.0
PO001197,NCC008,SP0047,24/02/2026,349,87400.0
PO001358,NCC040,SP0133,27/11/2024,182,143000.0
PO001221,NCC019,SP0124,29/10/2025,548,44100.0
PO001675,NCC002,SP0175,24/08/2024,110,21000.0
PO000681,NCC036,SP0165,21/11/2024,881,24100.0
PO001190,NCC018,SP0114,21/09/2024,317,56800.0
PO000355,NCC022,SP0160,30/12/2024,492,57000.0
PO002091,NCC036,SP0160,21/03/2026,536,40400.0
PO002453,NCC025,SP0099,24/04/2026,973,137000.0
PO003386,NCC002,SP0110,29/05/2025,832,40600.0
PO003446,NCC015,SP0150,09/12/2025,685,119100.0
PO001245,NCC001,SP0020,27/02/2026,515,61500.0
PO002719,NCC007,SP0025,14/03/2026,443,26000.0
PO000097,NCC011,SP0098,04/06/2025,67,74900.0
PO000282,NCC012,SP0149,05/28/2026,929,821500.0
PO001583,NCC909,SP0080,24/01/2025,831,98800.0
PO002937,NCC027,SP0073,12/09/2024,460,61900.0
PO001411,NCC044,SP0072,05/06/2025,980,358000.0
PO001165,NCC034,SP0088,12/02/2025,374,72500.0
PO001011,NCC001,SP0125,25/09/2025,812,155000.0
PO002681,NCC002,SP0095,14/01/2026,559,55100.0
PO002572,NCC006,SP0037,05/07/2025,941,105500.0
PO003359,NCC001,SP0183,25/08/2024,205,96000.0
PO002096,NCC023,SP0157,17/12/2024,846,145400.0
PO001959,NCC039,SP0202,2025-08-27,296,288100.0
PO001710,NCC016,SP0058,01/08/2024,804,32700.0
PO000071,NCC044,,17/08/2024,659,69900.0
PO001814,NCC010,SP0048,02/08/2025,735,44100.0
PO001325,NCC006,SP0089,07/11/2024,341,111500.0
PO003336,NCC042,SP0004,01/08/2024,713,140500.0
PO000827,NCC013,SP0061,18/04/2025,770,144200.0
PO001340,NCC015,SP0135,08/02/2025,199,656200.0
PO003024,NCC036,SP0067,22/09/2024,343,12600.0
PO003352,NCC002,SP0002,09/03/2025,269,24700.0
PO000300,NCC022,SP0048,24/09/2024,982,41400.0
PO002121,NCC017,SP0159,15/02/2026,601,432000.0
PO001215,NCC017,SP0080,31/03/2025,484,86900.0
PO001815,NCC045,SP0054,10/04/2026,313,85500.0
PO002787,NCC001,SP0156,04/02/2026,537,67300.0
PO001866,NCC036,,19/01/2026,981,146900.0
PO003331,NCC030,SP0162,16/06/2025,863,114300.0
PO001676,NCC014,SP0084,30/06/2025,637,99900.0
PO000214,NCC023,SP0174,15/06/2026,685,518000.0
PO9900027,NCC030,SP0218,2025-02-11,613,117000.0
PO001593,NCC030,SP0134,27/02/2026,796,109200.0
PO002220,NCC042,SP0151,17/04/2026,367,103700.0
PO000517,NCC024,SP0120,20/09/2025,557,82300.0
PO003034,NCC010,SP0043,03/03/2026,56,145800.0
PO001040,NCC011,SP0110,06/12/2025,210,42100.0
PO002358,NCC006,SP0210,17/09/2025,836,18900.0
PO002397,NCC037,SP0101,03/08/2025,119,226500.0
PO002075,NCC016,SP0203,30/04/2025,512,569100.0
PO003355,NCC036,SP0107,06/18/2025,992,167100.0
PO003000,NCC017,SP0097,30/12/2025,629,58700.0
PO000288,NCC024,SP0137,11/12/2024,109,598000.0
PO9900010,NCC012,SP0065,19/10/2024,93,553600.0
PO002137,NCC008,SP0087,10/06/2025,461,134000.0
PO001782,NCC037,SP0041,24/08/2024,997,702500.0
PO002426,NCC033,SP0031,17/11/2025,145,42700.0
PO000212,NCC015,SP0077,11/02/2026,220,97200.0
PO000723,NCC027,SP0173,02/04/2025,927,95100.0
PO000875,NCC035,SP0065,28/03/2026,50,496100.0
PO001564,NCC039,SP0162,22/09/2024,481,84400.0
PO002235,NCC025,SP0101,15/08/2024,390,223600.0
PO9900003,NCC041,SP0197,27/07/2025,29,583700.0
PO000104,NCC045,SP0215,03/10/2025,471,50400.0
PO001065,NCC034,SP0218,31/10/2025,236,101100.0
PO000910,NCC043,SP0118,22/11/2024,490,133300.0
PO002952,NCC016,SP0003,27/08/2024,177,45900.0
PO001426,NCC024,SP0211,18/10/2025,913,160200.0
PO003079,NCC025,SP0165,20/04/2025,37,24200.0
PO000485,NCC014,SP0201,03/04/2026,28,574900.0
PO002131,NCC014,SP0149,18/09/2025,566,738200.0
PO9900020,NCC014,SP0169,16/10/2025,748,526500.0
PO001438,NCC007,SP0173,26/02/2026,637,93500.0
PO000428,NCC042,SP0007,04/10/2025,128,113800.0
PO002532,NCC014,SP0059,10/11/2024,385,466600.0
PO000188,NCC004,SP0079,11/07/2025,175,22900.0
PO001718,NCC023,SP0145,22/05/2026,953,93900.0
PO001213,NCC015,SP0087,11/02/2026,721,122500.0
PO000378,NCC029,SP0109,14/04/2026,136,632100.0
PO000543,NCC045,SP0033,07/08/2025,927,64900.0
PO000434,NCC011,SP0183,18/12/2025,734,81300.0
PO003154,NCC020,SP0043,08/02/2025,875,149300.0
PO000983,NCC008,SP0135,09/07/2025,108,745300.0
PO001730,NCC010,SP0083,01/03/2025,520,47700.0
PO002053,NCC030,SP0207,03/03/2025,554,19400.0
PO001977,NCC010,SP0079,01/02/2025,270,21800.0
PO003379,NCC013,SP0154,06/05/2025,822,23600.0
PO002298,NCC015,SP0104,31/01/2026,79,787100.0
PO002223,NCC002,SP0046,18/10/2024,753,27000.0
PO003499,NCC006,SP0105,17/10/2025,832,115400.0
PO002893,NCC021,,07/08/2024,673,124000.0
PO002381,NCC033,SP0220,08/11/2024,416,43700.0
PO002513,NCC034,SP0089,20/11/2024,785,103000.0
PO000240,NCC013,SP0135,31/12/2024,858,671600.0
PO002382,NCC043,SP0037,13/08/2024,998,104900.0
PO001041,NCC011,SP0177,16/12/2024,144,127500.0
PO002181,NCC009,SP0012,06/10/2024,45,93500.0
PO003287,NCC014,SP0121,04/05/2026,123,126500.0
PO002391,NCC024,SP0188,24/04/2025,212,99000.0
PO001029,NCC018,SP0008,10/05/2026,836,788700.0
PO002049,NCC023,SP0192,12/12/2024,278,368000.0
PO002865,NCC904,SP0146,30/09/2025,725,64200.0
PO001442,NCC044,SP0130,25/04/2025,398,141300.0
PO000235,NCC042,SP0204,07/03/2025,362,767500.0
PO001395,NCC030,SP0031,12/10/2024,794,42700.0
PO003404,NCC014,SP0188,12/08/2024,641,100800.0
PO000608,NCC040,SP0103,23/08/2024,140,119900.0
PO001703,NCC037,SP0196,16/12/2025,531,77600.0
PO001251,NCC014,SP0104,11/03/2025,881,765200.0
PO003494,NCC023,SP0162,20/11/2025,740,120700.0
PO002947,NCC045,SP0098,13/11/2025,718,64400.0
PO003122,NCC042,SP0207,27/03/2025,586,19000.0
PO001239,NCC023,SP0158,12/03/2026,478,91200.0
PO002274,NCC019,SP0036,22/11/2025,531,156200.0
PO001459,NCC030,SP0014,19/08/2025,94,494900.0
PO001761,NCC010,SP0079,01/08/2025,681,20900.0
PO001005,NCC032,SP0076,17/03/2025,859,68300.0
PO003161,NCC001,SP0214,17/09/2025,920,38400.0
PO000950,NCC014,SP0002,13/02/2026,973,26300.0
PO001146,NCC016,SP0218,06/06/2026,566,99400.0
PO000675,NCC004,SP0050,20/11/2024,830,424300.0
PO000207,NCC025,SP0010,18/11/2025,525,558000.0
PO003290,NCC027,SP0088,28/05/2025,649,60000.0
PO000443,NCC030,SP0162,22/01/2026,668,122300.0
PO001853,NCC021,SP0037,04/05/2026,855,107700.0
PO002812,NCC042,SP0026,06/12/2024,490,58400.0
PO000086,NCC007,SP0126,10/06/2025,807,59000.0
PO000340,NCC045,SP0126,09/04/2026,171,53900.0
PO000899,NCC005,SP0027,14/08/2024,909,44800.0
PO001315,NCC019,SP0169,06/06/2026,594,555900.0
PO001603,NCC004,SP0177,21/12/2024,804,144200.0
PO002393,NCC035,SP0197,20/08/2024,353,586900.0
PO000462,NCC031,SP0141,20/12/2024,998,48300.0
PO001577,NCC026,SP0070,31/08/2025,881,104600.0
PO000974,NCC006,SP0082,02/10/2024,774,519000.0
PO000137,NCC017,SP0011,25/07/2025,689,26200.0
PO000008,NCC038,SP0190,17/10/2024,601,30800.0
PO001496,NCC026,SP0016,04/02/2025,507,472500.0
PO001544,NCC042,SP0026,10/09/2025,49,55600.0
PO001637,NCC020,,09/20/2025,741,21500.0
PO003150,NCC030,SP0088,15/05/2026,601,54200.0
PO000161,NCC040,SP0131,07/01/2025,589,28000.0
PO001628,NCC013,SP0034,24/10/2025,61,142200.0
PO002774,NCC020,SP0028,08/05/2026,817,117400.0
PO001307,NCC001,SP0012,10/08/2024,37,105200.0
PO002406,NCC001,SP0068,27/10/2025,974,41100.0
PO002910,NCC001,SP0032,14/09/2024,97,108900.0
PO000779,NCC037,SP0001,07/06/2025,747,30700.0
PO002527,NCC010,SP0150,11/10/2025,573,131500.0
PO003184,NCC030,SP0115,25/01/2026,997,21200.0
PO003219,NCC012,SP0021,16/08/2024,433,37300.0
PO002797,NCC015,SP0168,28/08/2025,119,22000.0
PO000685,NCC031,SP0203,11/03/2026,401,648900.0
PO003006,NCC007,SP0163,08/11/2025,879,104800.0
PO002705,NCC037,SP0032,30/08/2024,150,111800.0
PO001891,NCC030,SP0106,14/01/2025,133,131200.0
PO000420,NCC029,SP0194,28/10/2025,27,91700.0
PO002067,NCC023,SP0044,17/10/2025,44,809600.0
PO003055,NCC032,SP0156,06/01/2025,342,86100.0
PO000153,NCC033,SP0092,24/11/2024,870,31300.0
PO001613,NCC024,SP0177,28/02/2025,48,165800.0
PO000660,NCC036,SP0073,17/02/2026,714,74600.0
PO002707,NCC026,SP0007,06/09/2024,353,126800.0
PO002959,NCC008,SP0153,26/09/2024,488,125700.0
PO002452,NCC041,SP0157,06/05/2025,166,148000.0
PO000506,NCC016,SP0053,25/09/2025,536,142500.0
PO002292,NCC035,SP0111,03/11/2024,291,41200.0
PO002628,NCC009,SP0155,01/01/2026,833,136700.0
PO002782,NCC041,SP0113,2025-05-14,356,121600.0
PO003340,NCC023,SP0188,21/10/2025,104,91500.0
PO003206,NCC006,SP0092,05/05/2025,687,32100.0
PO002199,NCC028,SP0215,21/07/2026,547,59800.0
PO003104,NCC036,SP0156,22/10/2025,590,62500.0
PO000810,NCC001,SP0056,01/11/2024,861,45300.0
PO002767,NCC014,SP0169,16/10/2025,748,526500.0
PO002505,NCC010,SP0014,01/12/2024,435,382600.0
PO003430,NCC010,SP0052,13/03/2026,789,29900.0
PO000805,NCC024,SP0138,05/06/2026,763,24200.0
PO000597,NCC016,SP0035,25/12/2025,855,543000.0
PO000101,NCC034,SP0020,22/08/2025,650,59600.0
PO001901,NCC022,SP0141,08/01/2025,335,43600.0
PO000290,NCC008,SP0028,22/10/2024,31,90500.0
PO002790,NCC022,SP0059,23/09/2024,445,498900.0
PO003389,NCC002,SP0068,04/05/2026,376,39600.0
PO003349,NCC041,SP0039,19/09/2025,146,14900.0
PO003296,NCC025,,30/09/2024,673,163700.0
PO002370,NCC005,SP0121,09/01/2025,765,112100.0
PO002566,NCC003,SP0075,25/10/2025,872,90000.0
PO002701,NCC026,SP0212,01/11/2024,870,134800.0
PO002325,NCC025,SP0198,22/12/2024,741,18200.0
PO002699,NCC010,SP0214,26/09/2024,535,42400.0
PO000883,NCC007,SP0047,01/11/2025,786,98100.0
PO002618,NCC036,SP0111,25/06/2025,843,39100.0
PO003282,NCC002,SP0159,20/10/2025,65,463300.0
PO001330,NCC021,SP0024,07/10/2025,496,59400.0
PO002636,NCC027,,06/05/2026,208,116000.0
PO003103,NCC032,SP0182,23/04/2026,340,64900.0
PO001297,NCC006,SP0171,05/06/2026,248,19700.0
PO003086,NCC041,SP0178,04/11/2024,164,154900.0
PO002487,NCC028,SP0103,06/06/2025,577,135700.0
PO000477,NCC035,SP0083,29/12/2024,88,43900.0
PO003299,NCC018,SP0046,14/03/2026,303,24800.0
PO9900049,NCC040,SP0208,29/10/2025,362,69200.0
PO003050,NCC012,SP0006,29/09/2025,155,671600.0
PO002968,NCC039,SP0120,02/09/2025,443,87200.0
PO000210,NCC015,SP0018,06/04/2026,193,633900.0
PO003029,NCC003,SP0045,02/04/2025,204,120900.0
PO002058,NCC040,SP0021,18/08/2024,550,33200.0
PO000838,NCC023,SP0187,20/03/2026,734,157500.0
PO002652,NCC013,SP0190,20/02/2026,131,28900.0
PO002809,NCC015,SP0220,04/06/2025,161,42500.0
PO000456,NCC029,SP0019,01/09/2025,899,109500.0
PO003207,NCC033,SP0005,13/07/2025,389,171200.0
PO001259,NCC004,,21/09/2025,584,686200.0
PO001360,NCC032,SP0092,08/11/2024,461,32100.0
PO000869,NCC906,SP0062,19/11/2024,101,138000.0
PO001374,NCC043,SP0213,26/10/2024,435,24200.0
PO002769,NCC004,SP0005,21/10/2024,262,137900.0
PO002301,NCC025,SP0210,14/07/2026,587,17500.0
PO000119,NCC029,SP0042,22/10/2025,447,130700.0
PO001025,NCC037,SP0182,06/07/2025,316,76200.0
PO002692,NCC014,SP0058,06/07/2026,227,33500.0
PO002272,NCC001,SP0118,25/12/2024,183,141300.0
PO002617,NCC031,SP0147,15/04/2025,359,41200.0
PO000141,NCC020,SP0191,14/08/2024,250,37200.0
PO000412,NCC026,SP0165,26/01/2025,806,26000.0
PO003074,NCC012,SP0134,14/06/2026,90,89200.0
PO000330,NCC019,SP0157,02/04/2026,522,169900.0
PO003058,NCC040,SP0082,21/04/2025,430,593200.0
PO001303,NCC016,SP0134,21/09/2024,736,108200.0
PO000151,NCC038,SP0060,31/10/2025,74,20100.0
PO002723,NCC012,SP0065,19/10/2024,93,553600.0
PO001312,NCC025,SP0159,16/08/2025,909,419800.0
PO000550,NCC017,SP0013,14/04/2026,379,67800.0
PO000774,NCC026,SP0192,08/07/2026,624,322700.0
PO002016,NCC001,SP0041,02/05/2026,900,778800.0
PO001523,NCC004,SP0098,23/05/2026,818,75400.0
PO001720,NCC010,SP0077,03/08/2024,769,97300.0
PO000421,NCC011,SP0158,04/01/2026,638,100900.0
PO001159,NCC034,SP0064,12/09/2025,141,122600.0
PO001560,NCC018,SP0026,19/08/2025,217,68100.0
PO000609,NCC005,SP0185,12/28/2024,865,20000.0
PO002069,NCC006,SP0025,28/09/2024,277,22900.0
PO001273,NCC031,SP0089,04/07/2025,273,111000.0
PO002371,NCC037,SP0208,22/10/2024,579,84200.0
PO003117,NCC007,SP0101,26/06/2025,197,226500.0
PO003270,NCC043,SP0094,08/02/2025,381,85000.0
PO002296,NCC041,SP0031,21/06/2026,604,41900.0
PO002493,NCC028,SP0169,07/01/2026,963,472300.0
PO002297,NCC040,SP0077,27/09/2025,648,107900.0
PO000083,NCC001,SP0013,21/04/2026,855,63000.0
PO002276,NCC003,SP0123,13/04/2025,573,131800.0
PO000363,NCC005,SP0203,14/01/2026,962,709400.0
PO003080,NCC043,,12/09/2025,199,106000.0
PO000416,NCC019,SP0208,02/01/2025,598,57900.0
PO000527,NCC037,SP0175,10/08/2024,310,21100.0
PO000368,NCC035,SP0044,29/01/2025,512,811700.0
PO000692,NCC003,SP0161,2026-03-04,445,64000.0
PO003174,NCC043,SP0158,23/11/2024,152,85700.0
PO001769,NCC009,SP0010,25/02/2026,559,573400.0
PO000793,NCC032,SP0071,09/04/2026,344,539200.0
PO002542,NCC013,SP0184,20/02/2026,184,122700.0
PO003005,NCC016,,16/05/2025,937,160600.0
PO002449,NCC042,SP0185,27/03/2025,323,20500.0
PO002383,NCC010,SP0034,03/03/2025,97,148000.0
PO001322,NCC006,SP0014,19/10/2024,136,460400.0
PO001036,NCC028,SP0179,20/12/2024,740,133300.0
PO001532,NCC038,SP0163,16/10/2024,797,97600.0
PO001748,NCC016,SP0087,16/02/2025,840,108000.0
PO001122,NCC005,SP0201,05/03/2026,185,536600.0
PO000955,NCC039,SP0142,12/05/2025,635,320800.0
PO003186,NCC032,SP0045,04/03/2025,90,132000.0
PO002079,NCC025,SP0177,2024-11-08,85,135500.0
PO002244,NCC001,SP0060,30/04/2026,370,19900.0
PO001895,NCC007,SP0131,21/05/2025,746,27400.0
PO003286,NCC003,SP0171,13/07/2026,386,20200.0
PO003263,NCC012,SP0197,21/06/2025,618,529300.0
PO000964,NCC035,SP0033,20/04/2025,204,64200.0
PO001546,NCC023,SP0131,09/10/2025,734,29000.0
PO000075,NCC004,SP0128,22/06/2025,24,162000.0
PO002399,NCC027,SP0178,29/04/2026,844,119600.0
PO001440,NCC038,SP0152,19/04/2025,417,102800.0
PO000536,NCC021,SP0124,21/07/2025,143,47900.0
PO000992,NCC001,SP0022,19/04/2025,829,698500.0
PO002930,NCC007,SP0204,11/06/2026,272,739000.0
PO001597,NCC031,SP0122,14/06/2026,452,90500.0
PO000938,NCC032,SP0158,17/08/2024,129,109400.0
PO003082,NCC024,SP0116,03/04/2025,403,374300.0
PO000989,NCC013,SP0063,17/01/2025,249,55700.0
PO001876,NCC041,SP0189,22/08/2025,363,95100.0
PO003367,NCC022,SP0112,05/11/2025,741,89700.0
PO002255,NCC020,SP0027,20/02/2026,745,43200.0
PO001311,NCC018,SP0113,05/06/2026,273,117400.0
PO003337,NCC011,SP0174,12/10/2025,943,484700.0
PO000065,NCC045,SP0149,29/08/2024,136,791100.0
PO001817,NCC009,SP0198,26/03/2025,854,16900.0
PO001306,NCC030,SP0074,10/02/2025,247,747700.0
PO001662,NCC040,SP0046,08/02/2025,556,28400.0
PO000394,NCC042,,19/01/2025,35,91100.0
PO002530,NCC017,SP0057,17/06/2025,772,137800.0
PO000760,NCC043,SP0079,11/04/2025,785,22700.0
PO001691,NCC010,SP0043,15/11/2024,446,133900.0
PO9900012,NCC035,SP0044,29/01/2025,512,811700.0
PO001380,NCC029,SP0130,16/12/2025,316,164100.0
PO003479,NCC045,SP0028,21/09/2025,69,119900.0
PO001137,NCC039,SP0114,22/12/2025,59,54700.0
PO000029,NCC018,SP0018,14/09/2025,885,570400.0
PO001976,NCC043,,18/05/2025,219,224500.0
PO001058,NCC024,SP0050,04/02/2025,513,413300.0
PO002867,NCC031,SP0063,19/01/2025,608,53500.0
PO003039,NCC007,SP0156,23/07/2026,40,67300.0
PO003272,NCC040,SP0112,09/01/2026,165,109700.0
PO000385,NCC011,SP0158,17/07/2025,489,110200.0
PO002352,NCC013,SP0210,24/04/2026,700,19600.0
PO003481,NCC041,SP0016,20/04/2026,520,583400.0
PO002309,NCC038,SP0181,10/04/2026,289,467800.0
PO001950,NCC024,SP0218,18/12/2024,600,102600.0
PO002074,NCC034,SP0193,08/09/2024,641,89900.0
PO003240,NCC025,SP0162,09/08/2024,636,111300.0
PO000949,NCC011,SP0015,06/07/2026,60,58800.0
PO001147,NCC023,SP0113,29/12/2024,28,120600.0
PO001568,NCC035,SP0114,19/08/2024,460,58500.0
PO001216,NCC006,SP0199,31/07/2026,858,81100.0
PO001132,NCC015,SP0124,09/04/2025,695,54800.0
PO001253,NCC019,SP0196,07/06/2026,72,74100.0
PO001807,NCC001,SP0096,28/04/2026,883,38600.0
PO001092,NCC037,SP0170,17/08/2025,39,165300.0
PO002696,NCC002,SP0121,30/03/2025,21,118600.0
PO002698,NCC018,SP0129,05/05/2025,591,161700.0
PO002811,NCC032,SP0171,19/09/2024,885,21300.0
PO002825,NCC036,SP0199,18/11/2024,468,93200.0
PO000648,NCC040,SP0120,16/07/2025,381,104600.0
PO002885,NCC021,SP0069,13/11/2024,508,33500.0
PO001791,NCC011,SP0118,02/04/2026,232,129100.0
PO000345,NCC021,SP0102,23/08/2025,824,425100.0
PO002826,NCC042,SP0195,19/05/2025,337,111000.0
PO003305,NCC024,SP0039,06/15/2025,726,14900.0
PO001962,NCC035,SP0135,13/12/2025,934,685100.0
PO001463,NCC020,SP0007,08/06/2026,929,147400.0
PO001404,NCC010,SP0045,05/10/2025,108,126200.0
PO001410,NCC036,SP0177,18/06/2025,900,121900.0
PO000225,NCC012,SP0114,11/04/2025,820,64000.0
PO003475,NCC034,SP0008,11/02/2026,993,828200.0
PO001258,NCC011,SP0013,07/07/2026,716,62900.0
PO000227,NCC012,SP0109,25/05/2025,351,585300.0
PO000733,NCC023,SP0112,05/11/2025,236,102300.0
PO000825,NCC007,SP0082,11/04/2026,764,640600.0
PO002247,NCC024,SP0196,15/07/2025,510,97600.0
PO002648,NCC039,SP0078,08/04/2025,202,115300.0
PO001610,NCC035,SP0070,18/06/2025,20,86400.0
PO002904,NCC020,,11/01/2026,798,742800.0
PO000719,NCC015,SP0162,14/02/2025,495,105500.0
PO002264,NCC036,SP0118,31/01/2026,137,130700.0
PO002945,NCC028,,04/01/2025,316,70100.0
