MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH003946,KH0155,2025-03-18 16:19:00,TMĐT - Lazada,NV16,Đang xử lý
DH006695,KH0241,2025-03-18 17:08:00,TMĐT - Lazada,NV01,Đã giao
DH003801,KH0419,2025-03-18 17:25:00,TMĐT - Tiki,NV20,Đã giao
DH008032,KH0391,2025-03-18 19:29:00,TMĐT - Lazada,NV25,Đã giao
DH008206,KH0053,2025-03-18 19:35:00,Bán lẻ trực tiếp,NV14,Đã giao
DH001398,KH0128,2025-03-18 20:07:00,TMĐT - Tiki,NV04,Đã giao
DH001993,KH0108,2025-03-18 20:46:00,TMĐT - Lazada,NV03,Đã giao
DH005852,KH0105,2025-03-18 21:11:00,Showroom,NV07,Đã giao
DH000767,KH0151,2025-03-19 01:09:00,TMĐT - Lazada,NV07,Đã giao
DH002956,KH0135,2025-03-19 09:03:00,TMĐT - Lazada,NV10,Đã giao
DH002151,KH0433,2025-03-19 09:35:00,TMĐT - Shopee,NV06,Đã giao
DH003621,KH0253,2025-03-19 10:23:00,TMĐT - Tiki,NV09,Đã giao
DH009799,KH0385,2025-03-19 14:17:00,TMĐT - Shopee,NV20,Đã giao
DH011490,KH0070,2025-03-19 15:57:00,TMĐT - Shopee,NV16,Đã giao
DH006380,KH0242,2025-03-19 17:13:00,TMĐT - Lazada,NV09,Đã giao
DH010920,KH0314,2025-03-19 17:51:00,TMĐT - Lazada,NV10,Đã giao
DH000736,KH0236,2025-03-19 19:05:00,Showroom,NV21,Đã giao
DH002751,KH0367,2025-03-19 20:26:00,TMĐT - Lazada,NV26,Đã giao
DH003901,KH0243,2025-03-19 20:58:00,TMĐT - Tiki,NV24,Đã giao
DH000185,KH0102,2025-03-20 01:06:00,TMĐT - Shopee,NV12,Đã giao
DH000197,KH0070,2025-03-20 07:45:00,Đại lý,NV08,Đã giao
DH004931,KH0135,2025-03-20 08:56:00,TMĐT - Lazada,NV28,Đã giao
DH006629,KH0179,2025-03-20 16:56:00,Đại lý,NV29,Đã giao
DH007165,KH0070,2025-03-20 17:03:00,Đại lý,NV16,Đã giao
DH011953,KH0442,2025-03-20 18:06:00,Đại lý,NV07,Đã giao
DH011619,KH0044,2025-03-20 22:04:00,TMĐT - Tiki,NV10,Đã giao
DH005086,KH0187,2025-03-21 01:23:00,Bán lẻ trực tiếp,NV16,Đã giao
DH007345,KH0314,2025-03-21 01:28:00,Showroom,NV02,Đã giao
DH009052,KH0229,2025-03-21 04:16:00,Showroom,NV19,Đã giao
DH011592,KH0199,2025-03-21 05:47:00,Đại lý,NV02,Đã giao
DH010111,KH0442,2025-03-21 05:52:00,TMĐT - Shopee,NV03,Đã giao
DH004042,KH0227,2025-03-21 10:04:00,TMĐT - Lazada,NV13,Đã giao
DH011217,KH0121,2025-03-21 11:42:00,TMĐT - Shopee,NV13,Đã giao
DH007913,KH0412,2025-03-21 16:30:00,Đại lý,NV27,Đã giao
DH010544,KH0023,2025-03-21 16:37:00,Showroom,NV07,Đã giao
DH010739,KH0246,2025-03-21 16:54:00,Đại lý,NV01,Đã giao
DH007351,KH0243,2025-03-21 19:24:00,TMĐT - Tiki,NV14,Đang xử lý
DH011102,KH0053,2025-03-21 19:43:00,TMĐT - Lazada,NV05,Trả hàng
DH008021,KH0212,2025-03-21 20:00:00,TMĐT - Tiki,NV20,Đã giao
DH007158,KH0155,2025-03-21 21:43:00,TMĐT - Shopee,NV18,Đã giao
DH002284,KH0229,2025-03-22 00:43:00,Đại lý,NV10,Đã giao
DH000447,KH0049,2025-03-22 06:38:00,Đại lý,NV19,Mới
DH001076,KH0241,2025-03-22 06:45:00,Showroom,NV30,Đã giao
DH004347,KH0020,2025-03-22 11:04:00,TMĐT - Shopee,NV10,Đã giao
DH001952,KH0412,2025-03-22 12:24:00,Bán lẻ trực tiếp,NV20,Đã giao
DH011244,KH0428,2025-03-22 12:57:00,TMĐT - Shopee,NV01,Đã giao
DH004615,KH0228,2025-03-22 12:58:00,Bán lẻ trực tiếp,NV26,Đã giao
DH011339,KH0227,2025-03-22 14:27:00,TMĐT - Lazada,NV10,Đã giao
DH011486,KH0141,2025-03-22 14:33:00,Đại lý,NV06,Đã giao
DH011147,KH0262,2025-03-22 20:38:00,TMĐT - Shopee,NV17,Đã giao
DH003231,KH0215,2025-03-22 23:09:00,TMĐT - Tiki,NV14,Đã giao
DH006863,KH0113,2025-03-22 23:10:00,TMĐT - Lazada,NV27,Đã giao
DH005875,KH0243,2025-03-23 03:25:00,TMĐT - Shopee,NV27,Đã giao
DH009636,KH0342,2025-03-23 06:49:00,TMĐT - Lazada,NV23,Đã giao
DH000315,KH0347,2025-03-23 07:11:00,TMĐT - Tiki,NV02,Đã giao
DH007041,KH0012,2025-03-23 10:26:00,Đại lý,NV02,Đã giao
DH010255,KH0361,2025-03-23 10:58:00,Đại lý,NV03,Đã giao
DH007641,KH0239,2025-03-23 11:37:00,TMĐT - Shopee,NV29,Đã giao
DH008696,KH0246,2025-03-23 12:03:00,Showroom,NV12,Mới
DH001906,KH0295,2025-03-23 12:25:00,Đại lý,NV24,Đã giao
DH000138,KH0432,2025-03-23 14:40:00,Showroom,NV28,Đã giao
DH008740,KH0247,2025-03-23 16:07:00,Showroom,NV08,Đã hủy
DH002712,KH0215,2025-03-23 17:41:00,Bán lẻ trực tiếp,NV15,Đã giao
DH008399,KH0012,2025-03-23 19:19:00,TMĐT - Tiki,NV10,Đã giao
DH006805,KH0193,2025-03-23 21:27:00,TMĐT - Shopee,NV01,Đã giao
DH005564,KH0077,2025-03-24 01:08:00,TMĐT - Tiki,NV17,Đã giao
DH001957,KH0047,2025-03-24 04:01:00,Showroom,NV29,Đã giao
DH002460,KH0391,2025-03-24 04:47:00,Showroom,NV24,Đã giao
DH003284,KH0066,2025-03-24 05:46:00,Showroom,NV16,Đã giao
DH000602,KH0400,2025-03-24 07:15:00,Bán lẻ trực tiếp,NV18,Đã giao
DH010580,KH0397,2025-03-24 12:38:00,Đại lý,NV19,Đã giao
DH006372,KH0193,2025-03-24 13:51:00,TMĐT - Lazada,NV08,Đã giao
DH009907,KH0447,2025-03-24 17:14:00,Đại lý,NV02,Đã giao
DH009830,KH0013,2025-03-24 22:58:00,Bán lẻ trực tiếp,NV10,Đang xử lý
DH001905,KH0114,2025-03-25 02:41:00,Đại lý,NV05,Trả hàng
DH006528,KH0367,2025-03-25 03:51:00,Showroom,NV15,Đã giao
DH002507,KH0306,2025-03-25 04:01:00,Bán lẻ trực tiếp,NV04,Đã hủy
DH003948,KH0406,2025-03-25 05:31:00,Showroom,NV03,Đã giao
DH003675,KH0265,2025-03-25 07:23:00,Bán lẻ trực tiếp,NV06,Đã giao
DH003863,KH0122,2025-03-25 07:48:00,TMĐT - Tiki,NV10,Trả hàng
DH009507,KH0366,2025-03-25 08:31:00,TMĐT - Tiki,NV17,Đã giao
DH008807,KH0447,2025-03-25 08:58:00,Bán lẻ trực tiếp,NV24,Đã giao
DH001671,KH0362,2025-03-25 09:18:00,Showroom,NV09,Đã giao
DH010291,KH0155,2025-03-25 09:39:00,TMĐT - Shopee,NV09,Đã giao
DH005349,KH0257,2025-03-25 10:59:00,TMĐT - Lazada,NV12,Đã giao
DH001870,KH0367,2025-03-25 12:27:00,Đại lý,NV19,Đã giao
DH003750,KH0079,2025-03-25 13:17:00,Showroom,NV26,Đã giao
DH011062,KH0105,2025-03-25 14:57:00,TMĐT - Tiki,NV19,Đã giao
DH011568,KH0413,2025-03-25 15:38:00,TMĐT - Shopee,NV06,Đang xử lý
DH003173,KH0239,2025-03-25 16:16:00,Showroom,NV02,Đã giao
DH006703,KH0051,2025-03-25 16:28:00,TMĐT - Tiki,NV11,Đã giao
DH003118,KH0229,2025-03-25 17:36:00,Bán lẻ trực tiếp,NV13,Đã giao
DH010742,KH0203,2025-03-25 17:45:00,Showroom,NV11,Đã giao
DH001820,KH0183,2025-03-25 22:20:00,Showroom,NV06,Đã giao
DH006583,KH0135,2025-03-25 22:54:00,Đại lý,NV04,Đã giao
DH008168,KH0262,2025-03-26 02:44:00,TMĐT - Lazada,NV09,Đã giao
DH006072,KH0053,2025-03-26 02:47:00,TMĐT - Lazada,NV15,Đã giao
DH009239,KH0074,2025-03-26 03:35:00,Showroom,NV27,Đã giao
DH008457,KH0201,2025-03-26 04:11:00,TMĐT - Lazada,NV28,Đã giao
DH003980,KH0074,2025-03-26 04:29:00,Đại lý,NV18,Đang xử lý
DH004915,KH0227,2025-03-26 07:45:00,Showroom,NV18,Đang xử lý
DH006037,KH0438,2025-03-26 09:54:00,TMĐT - Lazada,NV19,Đã giao
DH005911,KH0409,2025-03-26 11:08:00,Đại lý,NV22,Đã giao
DH005510,KH0155,2025-03-26 12:13:00,Bán lẻ trực tiếp,NV06,Đã giao
DH005981,KH0046,2025-03-26 12:55:00,Đại lý,NV01,Đang xử lý
DH006563,KH0026,2025-03-26 14:59:00,TMĐT - Tiki,NV28,Đang xử lý
DH008289,KH0274,2025-03-26 16:31:00,TMĐT - Tiki,NV24,Mới
DH007868,KH0412,2025-03-26 19:08:00,TMĐT - Shopee,NV12,Mới
DH007314,KH0113,2025-03-26 19:14:00,TMĐT - Tiki,NV22,Đã giao
DH003316,KH0438,2025-03-27 00:23:00,TMĐT - Lazada,NV06,Đã giao
DH000417,KH0274,2025-03-27 03:03:00,TMĐT - Shopee,NV30,Đã giao
DH008742,KH0309,2025-03-27 04:08:00,Showroom,NV10,Đã giao
DH007625,KH0367,2025-03-27 06:24:00,Bán lẻ trực tiếp,NV17,Đã giao
DH005069,KH0016,2025-03-27 08:26:00,Đại lý,NV18,Đã giao
DH011100,KH0012,2025-03-27 10:10:00,Bán lẻ trực tiếp,NV23,Đã giao
DH011135,KH0447,2025-03-27 15:22:00,Bán lẻ trực tiếp,NV17,Đã giao
DH009513,KH0191,2025-03-27 15:26:00,TMĐT - Lazada,NV05,Đã giao
DH011793,KH0447,2025-03-27 16:45:00,TMĐT - Lazada,NV27,Đã giao
DH010768,KH0438,2025-03-27 18:18:00,TMĐT - Lazada,NV14,Đã giao
DH008415,KH0155,2025-03-27 19:03:00,TMĐT - Tiki,NV14,Đang xử lý
DH001208,KH0247,2025-03-27 20:54:00,TMĐT - Lazada,NV22,Đã giao
DH001796,KH0095,2025-03-27 21:10:00,Đại lý,NV05,Đã giao
DH004248,KH0183,2025-03-27 22:31:00,TMĐT - Tiki,NV22,Đã giao
DH004584,KH0044,2025-03-28 01:21:00,Đại lý,NV11,Mới
DH001871,KH0306,2025-03-28 02:48:00,Showroom,NV23,Đã giao
DH005546,KH0388,2025-03-28 04:59:00,TMĐT - Lazada,NV25,Mới
DH011319,KH0368,2025-03-28 05:42:00,TMĐT - Lazada,NV17,Đã giao
DH007509,KH0018,2025-03-28 06:24:00,TMĐT - Tiki,NV19,Đã giao
DH009029,KH0249,2025-03-28 16:40:00,Đại lý,NV08,Đã giao
DH009406,KH0139,2025-03-28 21:57:00,Bán lẻ trực tiếp,NV22,Đã giao
DH007932,KH0332,2025-03-28 22:55:00,TMĐT - Tiki,NV24,Đã giao
DH006202,KH0044,2025-03-29 00:42:00,TMĐT - Lazada,NV23,Đã giao
DH004147,KH0420,2025-03-29 04:20:00,Showroom,NV23,Đã giao
DH010057,KH0183,2025-03-29 06:06:00,TMĐT - Shopee,NV06,Đang xử lý
DH003600,KH0442,2025-03-29 06:11:00,Đại lý,NV30,Đã giao
DH003262,KH0081,2025-03-29 06:57:00,TMĐT - Lazada,NV03,Đã giao
DH000659,KH0306,2025-03-29 14:05:00,TMĐT - Shopee,NV20,Đang xử lý
DH002898,KH0306,2025-03-29 14:56:00,Showroom,NV03,Đã giao
DH005411,KH0227,2025-03-29 15:41:00,TMĐT - Shopee,NV30,Đã giao
DH006098,KH0116,2025-03-29 21:34:00,Bán lẻ trực tiếp,NV23,Đã giao
DH007095,KH0306,2025-03-29 23:49:00,Showroom,NV10,Đã giao
DH005489,KH0067,2025-03-30 00:15:00,Showroom,NV05,Đã giao
DH007693,KH0116,2025-03-30 02:09:00,TMĐT - Tiki,NV05,Đang xử lý
DH003667,KH0271,2025-03-30 04:25:00,Showroom,NV05,Đã giao
DH006925,KH0054,2025-03-30 05:56:00,Bán lẻ trực tiếp,NV12,Đã giao
DH004458,KH0122,2025-03-30 09:00:00,TMĐT - Shopee,NV16,Đã giao
DH007315,KH0220,2025-03-30 14:29:00,TMĐT - Tiki,NV22,Đã giao
DH011180,KH0447,2025-03-30 16:12:00,TMĐT - Lazada,NV13,Đã giao
DH009448,KH0274,2025-03-30 18:04:00,Showroom,NV30,Đã giao
DH005698,KH0071,2025-03-30 18:17:00,TMĐT - Lazada,NV11,Đã giao
DH002050,KH0012,2025-03-30 22:19:00,TMĐT - Tiki,NV24,Đã giao
DH007816,KH0367,2025-03-30 23:39:00,Đại lý,NV29,Đã giao
DH004702,KH0164,2025-03-31 02:36:00,TMĐT - Lazada,NV15,Đã giao
DH007146,KH0248,2025-03-31 02:43:00,Showroom,NV12,Đã giao
DH002625,KH0446,2025-03-31 03:05:00,TMĐT - Tiki,NV22,Đã giao
DH008018,KH0045,2025-03-31 05:21:00,Đại lý,NV23,Đã giao
DH009067,KH0315,2025-03-31 06:56:00,Bán lẻ trực tiếp,NV10,Đã giao
DH003342,KH0192,2025-03-31 07:43:00,TMĐT - Shopee,NV11,Đã giao
DH004973,KH0155,2025-03-31 11:42:00,Showroom,NV07,Đã giao
DH007917,KH0406,2025-03-31 12:47:00,TMĐT - Lazada,NV08,Đã giao
DH005478,KH0242,2025-03-31 15:01:00,TMĐT - Lazada,NV29,Đang xử lý
DH004125,KH0141,2025-03-31 15:29:00,Showroom,NV06,Đã giao
DH002298,KH0262,2025-03-31 17:39:00,TMĐT - Tiki,NV28,Đã giao
DH005337,KH0248,2025-03-31 18:19:00,TMĐT - Shopee,NV09,Đã giao
DH009414,KH0243,2025-03-31 18:37:00,TMĐT - Tiki,NV28,Đã giao
DH007584,KH0280,2025-03-31 19:25:00,TMĐT - Shopee,NV01,Đã giao
DH004429,KH0204,2025-03-31 20:27:00,Bán lẻ trực tiếp,NV11,Đã giao
DH010988,KH0448,2025-04-01 00:32:00,Showroom,NV15,Đã giao
DH008653,KH0277,2025-04-01 01:26:00,Bán lẻ trực tiếp,NV04,Mới
DH005795,KH0391,2025-04-01 01:38:00,TMĐT - Shopee,NV01,Đã giao
DH011220,KH0193,2025-04-01 02:26:00,Bán lẻ trực tiếp,NV17,Mới
DH005435,KH0056,2025-04-01 03:30:00,Showroom,NV24,Đã giao
DH003340,KH0034,2025-04-01 07:08:00,Đại lý,NV06,Đã giao
DH011801,KH0325,2025-04-01 08:55:00,Đại lý,NV04,Đã giao
DH003218,KH0290,2025-04-01 10:38:00,Bán lẻ trực tiếp,NV18,Đã giao
DH000080,KH0280,2025-04-01 10:56:00,Showroom,NV21,Trả hàng
DH009345,KH0246,2025-04-01 13:59:00,Bán lẻ trực tiếp,NV14,Đã giao
DH006696,KH0183,2025-04-01 16:36:00,Bán lẻ trực tiếp,NV19,Trả hàng
DH005465,KH0009,2025-04-01 16:55:00,Bán lẻ trực tiếp,NV04,Đã hủy
DH006343,KH0140,2025-04-01 17:10:00,Bán lẻ trực tiếp,NV14,Mới
DH010930,KH0306,2025-04-01 17:58:00,TMĐT - Tiki,NV21,Đã hủy
DH004523,KH0367,2025-04-01 18:03:00,TMĐT - Tiki,NV12,Đã giao
DH006897,KH0428,2025-04-01 20:43:00,Đại lý,NV30,Đã giao
DH009555,KH0009,2025-04-01 21:28:00,Đại lý,NV22,Đã giao
DH007244,KH0028,2025-04-01 22:09:00,TMĐT - Lazada,NV28,Mới
DH011852,KH0394,2025-04-01 23:23:00,TMĐT - Tiki,NV21,Mới
DH010440,KH0306,2025-04-02 02:20:00,TMĐT - Tiki,NV15,Đang xử lý
DH004887,KH0053,2025-04-02 03:19:00,Showroom,NV18,Đã giao
DH010842,KH0270,2025-04-02 03:55:00,Bán lẻ trực tiếp,NV10,Đã giao
DH009111,KH0179,2025-04-02 04:26:00,TMĐT - Shopee,NV08,Trả hàng
DH011435,KH0144,2025-04-02 05:46:00,Bán lẻ trực tiếp,NV17,Đã giao
DH001454,KH0204,2025-04-02 05:47:00,Showroom,NV09,Đã giao
DH000203,KH0298,2025-04-02 10:22:00,Đại lý,NV07,Đang xử lý
DH011999,KH0155,2025-04-02 10:43:00,TMĐT - Shopee,NV05,Đã giao
DH011814,KH0035,2025-04-02 13:23:00,TMĐT - Shopee,NV16,Đã giao
DH005949,KH0246,2025-04-02 13:32:00,Bán lẻ trực tiếp,NV22,Mới
DH006891,KH0352,2025-04-02 17:13:00,TMĐT - Lazada,NV07,Đã giao
DH004912,KH0179,2025-04-02 18:53:00,Đại lý,NV02,Đã giao
DH009324,KH0391,2025-04-02 19:09:00,Bán lẻ trực tiếp,NV12,Đã hủy
DH008398,KH0246,2025-04-02 19:30:00,Bán lẻ trực tiếp,NV27,Đã giao
DH000395,KH0204,2025-04-02 21:18:00,Bán lẻ trực tiếp,NV16,Đã giao
DH003299,KH0265,2025-04-02 23:56:00,Bán lẻ trực tiếp,NV28,Đã giao
DH007096,KH0280,2025-04-03 01:16:00,TMĐT - Lazada,NV16,Đã giao
DH011515,KH0035,2025-04-03 02:36:00,TMĐT - Tiki,NV07,Đã giao
DH001916,KH0280,2025-04-03 03:40:00,Showroom,NV01,Đã giao
DH010818,KH0197,2025-04-03 04:56:00,TMĐT - Shopee,NV09,Đã giao
DH002558,KH0171,2025-04-03 05:46:00,TMĐT - Tiki,NV03,Đang xử lý
DH010414,KH0277,2025-04-03 08:58:00,Bán lẻ trực tiếp,NV25,Đã giao
DH011897,KH0343,2025-04-03 11:13:00,TMĐT - Tiki,NV19,Mới
DH005799,KH0439,2025-04-03 11:46:00,TMĐT - Shopee,NV01,Đã giao
DH011328,KH0151,2025-04-03 14:13:00,TMĐT - Shopee,NV10,Đã giao
DH011256,KH0406,2025-04-04 02:30:00,TMĐT - Shopee,NV04,Đã hủy
DH002793,KH0290,2025-04-04 04:20:00,TMĐT - Tiki,NV12,Đã giao
DH003267,KH0204,2025-04-04 04:55:00,TMĐT - Lazada,NV08,Đã hủy
DH004479,KH0280,2025-04-04 05:57:00,TMĐT - Tiki,NV18,Đã giao
DH002848,KH0188,2025-04-04 08:14:00,TMĐT - Shopee,NV18,Đã giao
DH003145,KH0127,2025-04-04 11:46:00,TMĐT - Shopee,NV19,Đã giao
DH001785,KH0262,2025-04-04 12:44:00,Bán lẻ trực tiếp,NV28,Đã giao
DH011579,KH0105,2025-04-04 14:30:00,Bán lẻ trực tiếp,NV02,Đã giao
DH009034,KH0386,2025-04-04 14:51:00,TMĐT - Shopee,NV07,Đã giao
DH010798,KH0315,2025-04-04 16:18:00,TMĐT - Lazada,NV27,Đã giao
DH004944,KH0121,2025-04-04 16:34:00,TMĐT - Shopee,NV05,Đã giao
DH008394,KH0192,2025-04-04 18:13:00,Đại lý,NV02,Đã giao
DH007972,KH0208,2025-04-04 20:34:00,TMĐT - Tiki,NV20,Mới
DH008091,KH0010,2025-04-04 20:48:00,TMĐT - Shopee,NV13,Đã giao
DH006445,KH0248,2025-04-05 03:13:00,Bán lẻ trực tiếp,NV03,Đang xử lý
DH009392,KH0013,2025-04-05 03:22:00,Bán lẻ trực tiếp,NV14,Đã giao
DH006854,KH0347,2025-04-05 06:09:00,Showroom,NV16,Đang xử lý
DH006031,KH0262,2025-04-05 06:51:00,Showroom,NV11,Đã giao
DH007020,KH0391,2025-04-05 08:05:00,TMĐT - Shopee,NV04,Đã giao
DH005419,KH0327,2025-04-05 10:47:00,Đại lý,NV03,Đã hủy
DH011782,KH0374,2025-04-05 12:15:00,Showroom,NV24,Đã giao
DH002833,KH0448,2025-04-05 12:32:00,Đại lý,NV24,Đã giao
DH002944,KH0384,2025-04-05 16:28:00,TMĐT - Tiki,NV13,Đã giao
DH007732,KH0438,2025-04-05 18:55:00,Đại lý,NV13,Đã giao
DH010275,KH0158,2025-04-05 20:01:00,Showroom,NV26,Đã giao
DH011059,KH0056,2025-04-05 21:40:00,Đại lý,NV15,Mới
DH001500,KH0155,2025-04-05 23:04:00,Đại lý,NV25,Đã giao
DH011351,KH0195,2025-04-06 00:08:00,TMĐT - Lazada,NV15,Đã giao
DH001775,KH0220,2025-04-06 02:42:00,TMĐT - Lazada,NV30,Đã hủy
DH001719,KH0325,2025-04-06 03:08:00,TMĐT - Lazada,NV17,Trả hàng
DH005024,KH0266,2025-04-06 04:08:00,Showroom,NV05,Đã giao
DH007252,KH0330,2025-04-06 07:45:00,Đại lý,NV16,Đã giao
DH001604,KH0306,2025-04-06 10:54:00,Đại lý,NV06,Đang xử lý
DH003174,KH0198,2025-04-06 12:29:00,TMĐT - Lazada,NV24,Đã giao
DH006744,KH0391,2025-04-06 12:40:00,Đại lý,NV15,Đã giao
DH003367,KH0447,2025-04-06 14:20:00,TMĐT - Lazada,NV25,Đã giao
DH007645,KH0193,2025-04-06 14:26:00,Bán lẻ trực tiếp,NV19,Mới
DH007149,KH0419,2025-04-06 14:57:00,Đại lý,NV30,Đã giao
DH010527,KH0391,2025-04-06 17:09:00,TMĐT - Tiki,NV05,Đã giao
DH009558,KH0382,2025-04-06 19:44:00,Đại lý,NV07,Đã giao
DH001858,KH0442,2025-04-06 23:12:00,TMĐT - Tiki,NV17,Đã hủy
DH008007,KH0070,2025-04-06 23:43:00,Bán lẻ trực tiếp,NV10,Đang xử lý
DH000733,KH0013,2025-04-06 23:57:00,Đại lý,NV04,Đang xử lý
DH007072,KH0070,2025-04-07 01:02:00,Showroom,NV08,Đã giao
DH006437,KH0012,2025-04-07 01:39:00,Showroom,NV16,Trả hàng
DH008840,KH0070,2025-04-07 03:31:00,Showroom,NV16,Đã giao
DH011151,KH0428,2025-04-07 03:40:00,TMĐT - Tiki,NV25,Đã giao
DH008522,KH0008,2025-04-07 06:00:00,TMĐT - Tiki,NV15,Đã giao
DH009562,KH0155,2025-04-07 06:46:00,TMĐT - Tiki,NV28,Đã giao
DH008587,KH0120,2025-04-07 13:19:00,TMĐT - Lazada,NV24,Trả hàng
DH001684,KH0406,2025-04-07 13:49:00,TMĐT - Tiki,NV05,Đã giao
DH010007,KH0406,2025-04-07 14:32:00,Bán lẻ trực tiếp,NV16,Đã giao
DH009322,KH0155,2025-04-07 14:49:00,TMĐT - Lazada,NV22,Đã giao
DH002994,KH0013,2025-04-07 15:30:00,TMĐT - Lazada,NV27,Đang xử lý
DH000829,KH0184,2025-04-07 16:54:00,Showroom,NV29,Đã giao
DH000694,KH0285,2025-04-07 17:45:00,Showroom,NV19,Đã giao
DH003454,KH0413,2025-04-07 17:50:00,Showroom,NV08,Đã giao
DH002727,KH0391,2025-04-07 18:22:00,TMĐT - Shopee,NV24,Mới
DH005923,KH0187,2025-04-07 19:38:00,Showroom,NV20,Đã giao
DH005663,KH0253,2025-04-07 20:25:00,Showroom,NV17,Đã giao
DH002609,KH0155,2025-04-07 21:36:00,Showroom,NV18,Đã hủy
DH000334,KH0351,2025-04-07 21:56:00,Bán lẻ trực tiếp,NV16,Trả hàng
DH010355,KH0228,2025-04-07 22:29:00,TMĐT - Lazada,NV16,Đã giao
DH003049,KH0222,2025-04-07 23:10:00,TMĐT - Lazada,NV22,Đang xử lý
DH011461,KH0274,2025-04-08 00:01:00,Showroom,NV14,Đã hủy
DH009024,KH0396,2025-04-08 03:30:00,TMĐT - Shopee,NV04,Đã giao
DH010104,KH0096,2025-04-08 03:32:00,TMĐT - Shopee,NV20,Đã giao
DH001261,KH0262,2025-04-08 03:35:00,Đại lý,NV09,Đã giao
DH010805,KH0325,2025-04-08 06:28:00,Đại lý,NV09,Đã giao
DH011375,KH0346,2025-04-08 07:17:00,TMĐT - Lazada,NV03,Đã giao
DH003915,KH0320,2025-04-08 07:44:00,TMĐT - Tiki,NV25,Đã giao
DH007983,KH0114,2025-04-08 11:57:00,Showroom,NV14,Đã giao
DH002634,KH0155,2025-04-08 14:35:00,Bán lẻ trực tiếp,NV03,Đã giao
DH005080,KH0315,2025-04-08 19:33:00,TMĐT - Tiki,NV26,Đã giao
DH007793,KH0135,2025-04-09 01:24:00,Showroom,NV02,Đang xử lý
DH007197,KH0091,2025-04-09 01:49:00,TMĐT - Tiki,NV18,Đã giao
DH009005,KH0193,2025-04-09 02:10:00,TMĐT - Lazada,NV02,Đã giao
DH002685,KH0088,2025-04-09 05:05:00,Đại lý,NV22,Đã giao
DH009101,KH0367,2025-04-09 05:41:00,TMĐT - Tiki,NV11,Đã giao
DH007664,KH0215,2025-04-09 08:37:00,Showroom,NV25,Đã hủy
DH009635,KH0128,2025-04-09 10:10:00,Showroom,NV20,Đã giao
DH001838,KH0220,2025-04-09 10:41:00,Đại lý,NV29,Đã giao
DH000693,KH0280,2025-04-09 11:11:00,Đại lý,NV21,Đã giao
DH003479,KH0347,2025-04-09 15:29:00,Bán lẻ trực tiếp,NV25,Mới
DH005109,KH0391,2025-04-09 19:27:00,TMĐT - Shopee,NV17,Đã giao
DH009951,KH0175,2025-04-09 21:33:00,TMĐT - Shopee,NV25,Đã giao
DH010677,KH0442,2025-04-09 22:31:00,TMĐT - Shopee,NV13,Đã giao
DH005641,KH0179,2025-04-09 23:23:00,Đại lý,NV21,Đã giao
DH010452,KH0101,2025-04-10 02:07:00,Đại lý,NV29,Đã giao
DH009835,KH0384,2025-04-10 05:52:00,Bán lẻ trực tiếp,NV05,Đã hủy
DH003601,KH0304,2025-04-10 08:44:00,Bán lẻ trực tiếp,NV17,Đã giao
DH005974,KH0413,2025-04-10 09:36:00,Bán lẻ trực tiếp,NV24,Đã giao
DH007203,KH0442,2025-04-10 09:37:00,Bán lẻ trực tiếp,NV28,Đã giao
DH007653,KH0102,2025-04-10 13:42:00,TMĐT - Shopee,NV09,Đã giao
DH001786,KH0070,2025-04-10 14:03:00,TMĐT - Tiki,NV09,Đã giao
DH005247,KH0447,2025-04-10 14:33:00,TMĐT - Lazada,NV07,Đã giao
DH011871,KH0039,2025-04-10 15:19:00,Bán lẻ trực tiếp,NV10,Đã giao
DH002148,KH0004,2025-04-10 18:52:00,TMĐT - Shopee,NV27,Đang xử lý
DH011312,KH0002,2025-04-10 20:16:00,TMĐT - Lazada,NV13,Đã giao
DH007918,KH0367,2025-04-10 23:07:00,TMĐT - Lazada,NV18,Đã hủy
DH007208,KH0189,2025-04-11 00:13:00,Showroom,NV20,Đang xử lý
DH004612,KH0242,2025-04-11 02:56:00,Bán lẻ trực tiếp,NV16,Đã giao
DH003694,KH0249,2025-04-11 04:36:00,TMĐT - Lazada,NV28,Đã giao
DH003387,KH0391,2025-04-11 04:38:00,TMĐT - Lazada,NV27,Đã giao
DH005572,KH0051,2025-04-11 05:11:00,TMĐT - Shopee,NV30,Đã giao
DH006586,KH0258,2025-04-11 07:42:00,TMĐT - Lazada,NV13,Mới
DH011108,KH0257,2025-04-11 10:39:00,Bán lẻ trực tiếp,NV25,Đang xử lý
DH010873,KH0391,2025-04-11 12:18:00,Showroom,NV05,Đã giao
DH000104,KH0193,2025-04-11 14:56:00,Bán lẻ trực tiếp,NV24,Đã giao
DH005758,KH0367,2025-04-11 17:08:00,Đại lý,NV24,Đã giao
DH001948,KH0135,2025-04-11 19:27:00,TMĐT - Lazada,NV02,Đang xử lý
DH009090,KH0262,2025-04-11 23:23:00,TMĐT - Tiki,NV16,Đã giao
DH004800,KH0177,2025-04-11 23:24:00,Bán lẻ trực tiếp,NV02,Đang xử lý
DH006994,KH0243,2025-04-12 00:23:00,TMĐT - Shopee,NV04,Đã giao
DH009094,KH0442,2025-04-12 00:48:00,TMĐT - Shopee,NV29,Đã giao
