MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
hd001223,dh002968,27/10/2024,12/12/2024,230563400.0,6963900.0,223599500.0
hd001224,dh001319,27/10/2024,11/11/2024,8560200.0,8560200.0,0.0
hd001225,dh008266,25/10/2024,03/11/2024,1094000.0,1094000.0,0.0
hd001226,dh004382,25/10/2024,07/01/2025,136457700.0,136457700.0,0.0
HD001227,DH001960,28/10/2024,18/01/2025,432841300.0,381145700.0,51695600.0
hd001228,dh008619,28/10/2024,22/12/2024,284556000.0,281174700.0,3381300.0
hd001229,dh000889,26/10/2024,05/11/2024,1088700.0,1088700.0,0.0
hd001230,dh002014,25/10/2024,12/12/2024,698758700.0,698758700.0,0.0
HD001231,dh002502,26/10/2024,14/12/2024,320665400.0,6725600.0,313939800.0
hd001232,dh001788,28/10/2024,10/01/2025,178491000.0,123461800.0,55029200.0
hd001233,dh006344,26/10/2024,04/11/2024,4131900.0,4131900.0,0.0
hd001234,dh001277,25/10/2024,08/11/2024,556000.0,556000.0,0.0
hd001235,dh010560,28/10/2024,05/11/2024,8953800.0,8953800.0,0.0
HD001236,dh007235,25/10/2024,06/11/2024,3796000.0,3796000.0,0.0
hd001237,dh010944,28/10/2024,19/12/2024,134473200.0,25990000.0,108483200.0
HD001238,dh010457,26/10/2024,03/11/2024,1834000.0,1834000.0,0.0
hd001239,DH007528,28/10/2024,06/11/2024,1242000.0,54200.0,1187800.0
hd001240,dh006977,10/25/2024,08/01/2025,324732600.0,324732600.0,0.0
hd001241,dh005111,27/10/2024,10/11/2024,2088000.0,2088000.0,0.0
HD001242,DH011259,26/10/2024,02/11/2024,200000.0,200000.0,0.0
hd001243,,25/10/2024,06/11/2024,1275000.0,1275000.0,0.0
HD001244,DH009954,28/10/2024,08/11/2024,2686000.0,2686000.0,0.0
hd001245,dh000646,27/10/2024,07/11/2024,9561600.0,9561600.0,0.0
hd001246,dh001003,26/10/2024,07/01/2025,346088000.0,209281000.0,136807000.0
HD001247,dh009356,26/10/2024,12/01/2025,203122400.0,203122400.0,0.0
hd001248,dh010685,26/10/2024,04/11/2024,985100.0,985100.0,0.0
hd001249,dh010369,27/10/2024,06/11/2024,16951000.0,16951000.0,0.0
hd001250,dh000630,29/10/2024,13/11/2024,108000.0,108000.0,0.0
hd001251,dh011798,27/10/2024,06/11/2024,650000.0,650000.0,0.0
hd001252,dh011724,26/10/2024,04/11/2024,8191000.0,8191000.0,0.0
hd001253,dh003244,26/10/2024,04/11/2024,3040200.0,3040200.0,0.0
HD001254,dh005117,26/10/2024,13/12/2024,552810500.0,552810500.0,0.0
hd001255,dh003371,26/10/2024,08/11/2024,3752400.0,2127200.0,1625200.0
hd001256,dh011909,26/10/2024,19/01/2025,838053500.0,305471200.0,532582300.0
hd001257,DH010928,27/10/2024,2025-01-09,83508900.0,83508900.0,0.0
hd001258,DH003018,27/10/2024,26/12/2024,488231900.0,488231900.0,0.0
hd001259,dh007727,28/10/2024,08/01/2025,66057800.0,31742500.0,34315300.0
hd001260,dh004013,28/10/2024,11/11/2024,4669400.0,4382700.0,286700.0
hd001261,dh002960,30/10/2024,30/12/2024,330656200.0,330656200.0,0.0
hd001262,dh008894,28/10/2024,10/11/2024,4525800.0,3603300.0,922500.0
hd001263,dh005227,27/10/2024,17/12/2024,102333800.0,49629100.0,52704700.0
hd001264,DH001118,30/10/2024,06/01/2025,534629300.0,322469400.0,212159900.0
hd001265,DH004279,28/10/2024,17/01/2025,207011100.0,149417100.0,57594000.0
hd001266,,2024-10-30,08/01/2025,430179600.0,430179600.0,0.0
hd001267,dh000747,27/10/2024,09/11/2024,5771000.0,5771000.0,0.0
hd001268,dh010582,27/10/2024,06/11/2024,9161600.0,9161600.0,0.0
hd001269,dh003807,28/10/2024,23/01/2025,491435000.0,491435000.0,0.0
hd001270,,27/10/2024,03/11/2024,13986000.0,13986000.0,0.0
hd001271,dh005586,28/10/2024,05/11/2024,4384000.0,4384000.0,0.0
hd001272,dh006125,30/10/2024,22/01/2025,568958200.0,383287900.0,185670300.0
hd001273,dh001576,10/29/2024,09/01/2025,336070400.0,68209200.0,267861200.0
hd001274,dh006892,30/10/2024,13/11/2024,10839000.0,10839000.0,0.0
hd001275,dh000324,28/10/2024,23/01/2025,468088400.0,468088400.0,0.0
hd001276,dh007449,29/10/2024,06/01/2025,515446900.0,445235600.0,70211300.0
hd001277,dh001377,29/10/2024,08/11/2024,1648000.0,1648000.0,0.0
hd001278,dh011488,28/10/2024,09/11/2024,3292400.0,3292400.0,0.0
HD001279,dh009079,30/10/2024,21/01/2025,194818800.0,194818800.0,0.0
hd001280,dh008986,28/10/2024,23/12/2024,430064800.0,370411400.0,59653400.0
HD001281,dh000962,30/10/2024,23/01/2025,416605700.0,416605700.0,0.0
hd001282,dh003559,31/10/2024,13/11/2024,150000.0,150000.0,0.0
HD001283,dh011649,28/10/2024,30/12/2024,491000100.0,491000100.0,0.0
hd001284,DH900007,29/10/2024,06/11/2024,289000.0,289000.0,0.0
hd001285,dh001723,28/10/2024,15/01/2025,243821700.0,206331500.0,37490200.0
HD001286,dh008783,30/10/2024,19/12/2024,97448000.0,71736200.0,25711800.0
HD001287,,31/10/2024,11/11/2024,285000.0,285000.0,0.0
hd001288,dh002540,31/10/2024,29/12/2024,164916600.0,164916600.0,0.0
hd001289,dh001511,28/10/2024,12/20/2024,467038500.0,458674200.0,8364300.0
hd001290,dh003840,28/10/2024,11/10/2024,8541700.0,8541700.0,0.0
hd001291,dh004913,29/10/2024,08/11/2024,1976800.0,1976800.0,0.0
hd001292,dh005893,29/10/2024,31/12/2024,524027800.0,524027800.0,0.0
HD001293,dh004421,2024-10-28,21/01/2025,123796700.0,50774300.0,73022400.0
hd001294,DH006429,31/10/2024,24/12/2024,147519600.0,57758200.0,89761400.0
hd001295,,29/10/2024,07/11/2024,420000.0,420000.0,0.0
hd001296,dh001320,30/10/2024,09/11/2024,1780600.0,1780600.0,0.0
hd001297,dh005085,30/10/2024,2025-01-04,515856900.0,365978600.0,149878300.0
HD001298,dh010195,01/11/2024,06/01/2025,558425600.0,66833900.0,491591700.0
hd001299,DH900005,31/10/2024,10/11/2024,1606500.0,1606500.0,0.0
hd001300,dh009230,01/11/2024,16/11/2024,2011200.0,1241700.0,769500.0
hd001301,DH001933,31/10/2024,15/11/2024,3112400.0,3112400.0,0.0
hd001302,dh006661,30/10/2024,17/12/2024,392024100.0,392024100.0,0.0
hd001303,DH004390,29/10/2024,31/12/2024,163010400.0,64917300.0,98093100.0
hd001304,,30/10/2024,31/12/2024,335283900.0,151952400.0,183331500.0
hd001305,dh002395,30/10/2024,06/11/2024,969000.0,969000.0,0.0
hd001306,DH001491,01/11/2024,21/12/2024,917055800.0,282879300.0,634176500.0
hd001307,,31/10/2024,13/11/2024,262000.0,262000.0,0.0
hd001308,dh008778,31/10/2024,07/11/2024,6302200.0,6302200.0,0.0
hd001309,dh007232,30/10/2024,16/01/2025,68025000.0,44425600.0,23599400.0
hd001310,dh005752,02/11/2024,11/01/2025,409196400.0,282982500.0,126213900.0
hd001311,dh008196,30/10/2024,18/01/2025,384069400.0,384069400.0,0.0
HD001312,dh011590,02/11/2024,12/11/2024,10975900.0,10975900.0,0.0
hd001313,dh009832,01/11/2024,18/01/2025,195513400.0,195513400.0,0.0
hd001314,dh001081,01/11/2024,10/11/2024,1841600.0,1841600.0,0.0
HD001315,dh008240,31/10/2024,14/11/2024,2115000.0,2115000.0,0.0
hd001316,dh005089,01/11/2024,14/11/2024,2036800.0,1568000.0,468800.0
hd001317,dh006229,02/11/2024,04/01/2025,381711700.0,381711700.0,0.0
hd001318,dh003542,31/10/2024,17/01/2025,320572000.0,320572000.0,0.0
hd001319,,02/11/2024,10/11/2024,2473500.0,2473500.0,0.0
HD001320,dh007796,01/11/2024,14/11/2024,9753400.0,9753400.0,0.0
hd001321,dh005516,31/10/2024,2024-11-14,374000.0,374000.0,0.0
hd001322,dh005694,01/11/2024,15/01/2025,458385600.0,458385600.0,0.0
HD001323,dh004529,02/11/2024,30/12/2024,765072200.0,765072200.0,0.0
HD001324,dh008001,01/11/2024,11/11/2024,10172400.0,10172400.0,0.0
hd001325,,01/11/2024,16/11/2024,10262800.0,10262800.0,0.0
hd001326,dh003588,02/11/2024,09/11/2024,503500.0,503500.0,0.0
hd001327,DH005957,01/11/2024,12/11/2024,336000.0,336000.0,0.0
hd001328,dh007338,02/11/2024,17/11/2024,7651000.0,7651000.0,0.0
HD001329,dh008910,01/11/2024,02/01/2025,333300000.0,250723100.0,82576900.0
hd001330,dh010759,31/10/2024,25/01/2025,199615800.0,183332600.0,16283200.0
HD001331,DH900007,01/11/2024,15/11/2024,698000.0,698000.0,0.0
hd001332,dh009206,31/10/2024,09/11/2024,3281000.0,3281000.0,0.0
hd001333,DH900005,01/11/2024,13/01/2025,117291800.0,117291800.0,0.0
HD001334,dh009271,31/10/2024,08/11/2024,1523000.0,1523000.0,0.0
HD001335,dh005420,03/11/2024,26/01/2025,336832000.0,336832000.0,0.0
hd001336,dh004348,31/10/2024,04/01/2025,238283400.0,144476600.0,93806800.0
hd001337,dh006962,2024-10-31,11/15/2024,1240500.0,1240500.0,0.0
hd001338,dh002377,02/11/2024,30/12/2024,181675000.0,181675000.0,0.0
hd001339,DH007285,04/11/2024,11/11/2024,1175600.0,1175600.0,0.0
HD001340,dh011037,01/11/2024,14/11/2024,381000.0,236800.0,144200.0
hd001341,DH900005,02/11/2024,14/11/2024,4340000.0,4340000.0,0.0
hd001342,dh008516,03/11/2024,14/11/2024,8289000.0,8289000.0,0.0
hd001343,dh004867,04/11/2024,26/12/2024,631305200.0,615948700.0,15356500.0
hd001344,dh003883,03/11/2024,18/12/2024,207010800.0,207010800.0,0.0
HD001345,dh001484,01/11/2024,09/11/2024,4983000.0,4983000.0,0.0
hd001346,dh006148,02/11/2024,10/11/2024,344000.0,344000.0,0.0
hd001347,,02/11/2024,21/12/2024,194413100.0,194413100.0,0.0
hd001348,dh000091,03/11/2024,07/01/2025,65027000.0,65027000.0,0.0
hd001349,dh002228,02/11/2024,14/11/2024,7412500.0,7412500.0,0.0
HD001350,DH008686,02/11/2024,12/11/2024,3078000.0,3078000.0,0.0
hd001351,dh009593,02/11/2024,14/11/2024,864000.0,864000.0,0.0
HD001352,dh010222,04/11/2024,12/11/2024,2844400.0,2844400.0,0.0
hd001353,dh000153,03/11/2024,25/12/2024,355546200.0,355546200.0,0.0
hd001354,dh002373,03/11/2024,12/11/2024,1096000.0,1096000.0,0.0
hd001355,dh008268,04/11/2024,11/11/2024,2039200.0,2039200.0,0.0
hd001356,DH008008,02/11/2024,13/11/2024,642600.0,642600.0,0.0
hd001357,dh005772,01/11/2024,24/12/2024,256936100.0,184880600.0,72055500.0
hd001358,dh005781,03/11/2024,25/12/2024,392326600.0,392326600.0,0.0
hd001359,dh000601,03/11/2024,26/01/2025,97571400.0,97571400.0,0.0
hd001360,dh007221,01/11/2024,12/01/2025,428875200.0,124241000.0,304634200.0
hd001361,DH002063,04/11/2024,12/11/2024,4219000.0,4219000.0,0.0
hd001362,dh002231,02/11/2024,2024-11-11,372000.0,372000.0,0.0
hd001363,DH009624,04/11/2024,28/01/2025,150385800.0,150385800.0,0.0
hd001364,dh008848,05/11/2024,15/11/2024,7415000.0,7415000.0,0.0
HD001365,dh006530,03/11/2024,18/11/2024,9769600.0,9769600.0,0.0
hd001366,dh007177,05/11/2024,18/11/2024,23400.0,23100.0,300.0
hd001367,DH009565,05/11/2024,18/11/2024,4244400.0,3031200.0,1213200.0
HD001368,dh011763,11/03/2024,13/01/2025,324433200.0,140187900.0,184245300.0
hd001369,dh007343,02/11/2024,16/11/2024,47000.0,47000.0,0.0
hd001370,dh004996,05/11/2024,18/11/2024,824000.0,824000.0,0.0
hd001371,dh008503,04/11/2024,11/01/2025,509386900.0,74773400.0,434613500.0
hd001372,dh001174,04/11/2024,14/01/2025,314850700.0,314850700.0,0.0
hd001373,dh008511,02/11/2024,13/11/2024,2257000.0,2257000.0,0.0
hd001374,dh003724,03/11/2024,01/01/2025,102393000.0,70199500.0,32193500.0
hd001375,dh006359,05/11/2024,30/12/2024,633578800.0,633578800.0,0.0
HD001376,dh004252,04/11/2024,14/11/2024,2274000.0,2274000.0,0.0
hd001377,dh003917,03/11/2024,12/11/2024,1684700.0,1266200.0,418500.0
hd001378,dh003547,02/11/2024,11/11/2024,1033200.0,949400.0,83800.0
hd001379,dh005601,02/11/2024,09/11/2024,3689800.0,1251000.0,2438800.0
hd001380,dh003515,03/11/2024,14/01/2025,482941000.0,481127000.0,1814000.0
hd001381,dh007504,06/11/2024,17/11/2024,1500000.0,1500000.0,0.0
hd001382,dh000853,06/11/2024,18/01/2025,775568800.0,604517900.0,171050900.0
hd001383,dh010884,05/11/2024,11/01/2025,388787500.0,388787500.0,0.0
HD001384,dh001631,04/11/2024,17/11/2024,28000.0,28000.0,0.0
hd001385,,04/11/2024,12/11/2024,3850000.0,3850000.0,0.0
HD001386,dh002927,05/11/2024,19/01/2025,264837400.0,264837400.0,0.0
hd001387,dh010638,05/11/2024,09/01/2025,177039000.0,177039000.0,0.0
HD001388,dh001662,04/11/2024,17/11/2024,1008000.0,1008000.0,0.0
hd001389,dh007295,03/11/2024,15/11/2024,2510200.0,1518600.0,991600.0
hd001390,dh008832,05/11/2024,18/11/2024,15499000.0,15499000.0,0.0
HD001391,dh011729,03/11/2024,17/11/2024,5176500.0,5176500.0,0.0
HD001392,dh011412,06/11/2024,09/01/2025,121159300.0,9551900.0,111607400.0
hd001393,DH008473,03/11/2024,15/11/2024,4704300.0,4704300.0,0.0
hd001394,,03/11/2024,01/01/2025,62278200.0,62278200.0,0.0
hd001395,dh005776,06/11/2024,16/11/2024,2776400.0,2776400.0,0.0
HD001396,dh004453,05/11/2024,19/11/2024,941300.0,941300.0,0.0
hd001397,dh011236,06/11/2024,18/11/2024,763600.0,763600.0,0.0
hd001398,dh006494,04/11/2024,19/11/2024,977600.0,637200.0,340400.0
HD001399,dh002387,05/11/2024,17/11/2024,1869800.0,1869800.0,0.0
HD001400,dh002440,05/11/2024,08/01/2025,367566600.0,112181500.0,255385100.0
hd001401,dh002005,07/11/2024,30/12/2024,333205500.0,235615600.0,97589900.0
hd001402,dh007436,05/11/2024,15/11/2024,12627000.0,12627000.0,0.0
hd001403,DH004232,07/11/2024,29/12/2024,324560700.0,311020300.0,13540400.0
hd001404,dh005687,2024-11-05,16/11/2024,4072600.0,4072600.0,0.0
hd001405,dh006922,04/11/2024,17/11/2024,3347600.0,3347600.0,0.0
HD001406,DH008711,04/11/2024,22/01/2025,716623600.0,509803200.0,206820400.0
hd001407,dh002980,07/11/2024,25/12/2024,412403200.0,412403200.0,0.0
HD001408,dh002399,06/11/2024,21/11/2024,1500700.0,1500700.0,0.0
hd001409,dh000578,06/11/2024,29/01/2025,447961200.0,447961200.0,0.0
HD001410,DH009310,06/11/2024,26/01/2025,102248100.0,68684200.0,33563900.0
hd001411,dh011778,05/11/2024,13/11/2024,863600.0,863600.0,0.0
HD001412,dh001176,11/07/2024,05/01/2025,20975200.0,20975200.0,0.0
HD001413,dh004407,05/11/2024,31/01/2025,93276500.0,40312000.0,52964500.0
hd001414,dh003961,07/11/2024,21/11/2024,1143200.0,1143200.0,0.0
HD001415,dh003798,07/11/2024,22/01/2025,708864800.0,96402400.0,612462400.0
hd001416,dh005146,05/11/2024,14/11/2024,256700.0,256700.0,0.0
hd001417,dh001069,07/11/2024,14/11/2024,2257000.0,1767900.0,489100.0
hd001418,,08/11/2024,20/11/2024,6507600.0,6507600.0,0.0
HD001419,DH001370,05/11/2024,15/11/2024,4748500.0,4748500.0,0.0
hd001420,dh008401,06/11/2024,27/12/2024,75878400.0,21211700.0,54666700.0
hd001421,dh006723,07/11/2024,20/11/2024,3650400.0,3650400.0,0.0
hd001422,dh004888,06/11/2024,25/01/2025,89878400.0,26917100.0,62961300.0
hd001423,dh007800,07/11/2024,29/01/2025,622925200.0,432298200.0,190627000.0
hd001424,dh002134,08/11/2024,23/01/2025,405279000.0,274701000.0,130578000.0
hd001425,dh003680,07/11/2024,22/11/2024,10527000.0,10527000.0,0.0
HD001426,dh000784,07/11/2024,06/01/2025,364327900.0,364327900.0,0.0
hd001427,dh000423,06/11/2024,02/02/2025,403028200.0,351624500.0,51403700.0
hd001428,dh007278,08/11/2024,15/11/2024,2000000.0,959100.0,1040900.0
hd001429,,08/11/2024,23/12/2024,338385500.0,167639800.0,170745700.0
hd001430,dh003440,06/11/2024,07/01/2025,620482900.0,399972000.0,220510900.0
hd001431,dh010062,11/07/2024,21/11/2024,249800.0,249800.0,0.0
hd001432,dh011397,08/11/2024,30/12/2024,395733700.0,395733700.0,0.0
hd001433,dh002575,07/11/2024,21/11/2024,929600.0,929600.0,0.0
hd001434,DH900003,09/11/2024,28/12/2024,482375800.0,482375800.0,0.0
hd001435,dh001499,08/11/2024,31/12/2024,213844600.0,213844600.0,0.0
hd001436,dh010155,07/11/2024,20/11/2024,1931300.0,1931300.0,0.0
hd001437,dh006807,08/11/2024,17/11/2024,3144500.0,3144500.0,0.0
hd001438,dh010767,09/11/2024,23/11/2024,1848000.0,1848000.0,0.0
hd001439,dh008349,08/11/2024,21/01/2025,105294200.0,105294200.0,0.0
hd001440,DH900008,07/11/2024,28/01/2025,274440000.0,274440000.0,0.0
HD001441,dh000045,07/11/2024,19/11/2024,418200.0,418200.0,0.0
hd001442,dh009187,07/11/2024,21/11/2024,338600.0,338600.0,0.0
hd001443,dh002721,09/11/2024,03/02/2025,375016200.0,375016200.0,0.0
hd001444,dh001773,09/11/2024,19/11/2024,600000.0,600000.0,0.0
hd001445,dh005791,09/11/2024,30/01/2025,275541400.0,44921900.0,230619500.0
hd001446,dh008849,09/11/2024,17/11/2024,1138000.0,1138000.0,0.0
hd001447,dh004684,06/11/2024,15/11/2024,1383800.0,1383800.0,0.0
hd001448,dh000833,08/11/2024,23/01/2025,489572600.0,306489400.0,183083200.0
hd001449,dh004287,07/11/2024,11/01/2025,86791500.0,86791500.0,0.0
HD001450,dh007506,09/11/2024,18/11/2024,154700.0,154700.0,0.0
hd001451,,06/11/2024,25/01/2025,197374800.0,173263700.0,24111100.0
hd001452,dh008469,08/11/2024,12/01/2025,132469400.0,132469400.0,0.0
HD001453,DH900006,07/11/2024,01/27/2025,283099000.0,283099000.0,0.0
HD001454,dh010499,08/11/2024,27/12/2024,186411600.0,95593600.0,90818000.0
hd001455,DH004609,06/11/2024,14/11/2024,2054000.0,2054000.0,0.0
hd001456,dh010935,08/11/2024,23/12/2024,253051300.0,253051300.0,0.0
hd001457,dh008651,07/11/2024,04/02/2025,256813800.0,256813800.0,0.0
hd001458,dh004791,09/11/2024,16/01/2025,452789600.0,452789600.0,0.0
hd001459,dh006831,08/11/2024,17/01/2025,96602300.0,45412100.0,51190200.0
hd001460,dh003773,09/11/2024,15/01/2025,475821200.0,86314900.0,389506300.0
hd001461,dh005721,08/11/2024,02/01/2025,167237000.0,129397400.0,37839600.0
hd001462,dh001480,2024-11-06,21/11/2024,4222800.0,4222800.0,0.0
hd001463,dh005264,07/11/2024,21/11/2024,864000.0,496300.0,367700.0
hd001464,dh005519,10/11/2024,23/11/2024,8418000.0,8418000.0,0.0
hd001465,dh011869,08/11/2024,20/11/2024,97800.0,97800.0,0.0
hd001466,dh010741,08/11/2024,16/11/2024,10627600.0,10627600.0,0.0
hd001467,dh007402,09/11/2024,2025-01-20,214999500.0,193862200.0,21137300.0
hd001468,dh010434,07/11/2024,19/11/2024,3018200.0,2836900.0,181300.0
hd001469,dh004547,09/11/2024,30/12/2024,58400100.0,58400100.0,0.0
hd001470,dh001909,08/11/2024,25/01/2025,205357600.0,135530900.0,69826700.0
HD001471,dh000963,09/11/2024,17/11/2024,4460000.0,4460000.0,0.0
HD001472,dh007357,10/11/2024,23/11/2024,672000.0,672000.0,0.0
hd001473,,07/11/2024,2025-01-03,399615200.0,243006800.0,156608400.0
hd001474,,11/09/2024,23/01/2025,59643200.0,59643200.0,0.0
hd001475,dh005041,10/11/2024,25/11/2024,1523000.0,1523000.0,0.0
HD001476,DH002747,09/11/2024,11/01/2025,94766000.0,13076100.0,81689900.0
hd001477,,09/11/2024,18/11/2024,8078200.0,4375400.0,3702800.0
hd001478,dh005690,10/11/2024,08/02/2025,431085000.0,186407200.0,244677800.0
HD001479,dh001661,09/11/2024,22/11/2024,651000.0,651000.0,0.0
HD001480,dh006568,09/11/2024,06/01/2025,429166100.0,302218900.0,126947200.0
hd001481,dh001254,08/11/2024,18/11/2024,4815000.0,4815000.0,0.0
hd001482,dh010148,08/11/2024,18/11/2024,2381500.0,2381500.0,0.0
HD001483,DH010267,08/11/2024,24/01/2025,403517900.0,403517900.0,0.0
HD001484,dh001896,10/11/2024,20/11/2024,1748300.0,1748300.0,0.0
hd001485,dh003996,08/11/2024,06/02/2025,300162600.0,300162600.0,0.0
hd001486,dh001714,08/11/2024,20/11/2024,15402100.0,14856200.0,545900.0
hd001487,dh007657,11/11/2024,23/11/2024,80000.0,80000.0,0.0
HD001488,dh011608,10/11/2024,20/01/2025,227786800.0,227786800.0,0.0
HD001489,dh011773,10/11/2024,04/01/2025,305532800.0,305532800.0,0.0
hd001490,DH009122,09/11/2024,24/01/2025,417347000.0,143523300.0,273823700.0
hd001491,dh000041,10/11/2024,24/11/2024,1014000.0,640100.0,373900.0
hd001492,dh009215,11/11/2024,26/11/2024,4211400.0,4211400.0,0.0
hd001493,dh006423,10/11/2024,22/11/2024,9237200.0,9237200.0,0.0
hd001494,dh002392,10/11/2024,22/11/2024,15037200.0,15037200.0,0.0
hd001495,dh008313,09/11/2024,11/17/2024,8680600.0,8680600.0,0.0
hd001496,dh001171,11/11/2024,27/12/2024,252206600.0,108843900.0,143362700.0
hd001497,DH010653,09/11/2024,06/01/2025,327015300.0,327015300.0,0.0
hd001498,dh000309,10/11/2024,22/11/2024,2415000.0,2415000.0,0.0
hd001499,dh009378,09/11/2024,20/01/2025,396334300.0,396334300.0,0.0
hd001500,dh007082,09/11/2024,01/01/2025,360584200.0,360584200.0,0.0
HD001501,dh010352,09/11/2024,13/01/2025,408757100.0,408757100.0,0.0
hd001502,DH001589,09/11/2024,28/01/2025,250242300.0,250242300.0,0.0
hd001503,dh003274,11/11/2024,05/02/2025,252383600.0,182695200.0,69688400.0
hd001504,DH010617,11/11/2024,21/11/2024,473400.0,473400.0,0.0
hd001505,dh011475,09/11/2024,01/01/2025,401792400.0,391001700.0,10790700.0
hd001506,dh000035,11/11/2024,20/11/2024,232000.0,232000.0,0.0
hd001507,DH007042,10/11/2024,24/11/2024,6107300.0,4540200.0,1567100.0
hd001508,DH900007,09/11/2024,16/11/2024,2790000.0,2790000.0,0.0
hd001509,dh009484,11/09/2024,20/11/2024,1230800.0,324000.0,906800.0
HD001510,dh001042,11/11/2024,22/11/2024,1878000.0,1878000.0,0.0
HD001511,DH003207,11/11/2024,19/11/2024,1518000.0,1518000.0,0.0
hd001512,dh009688,11/11/2024,26/01/2025,232596100.0,232596100.0,0.0
hd001513,dh009746,12/11/2024,21/11/2024,11032800.0,11032800.0,0.0
hd001514,DH003864,12/11/2024,29/01/2025,344621100.0,344621100.0,0.0
hd001515,dh004774,12/11/2024,26/11/2024,4292100.0,4292100.0,0.0
hd001516,dh011455,11/11/2024,04/02/2025,167934400.0,167934400.0,0.0
hd001517,dh011182,11/11/2024,22/01/2025,465192600.0,465192600.0,0.0
HD001518,dh005440,12/11/2024,24/11/2024,1722200.0,1722200.0,0.0
hd001519,DH003129,10/11/2024,26/12/2024,569420800.0,122128900.0,447291900.0
hd001520,dh006585,09/11/2024,01/08/2025,162751000.0,162751000.0,0.0
hd001521,dh007891,11/11/2024,2025-01-17,299901000.0,37941400.0,261959600.0
hd001522,dh005581,09/11/2024,31/12/2024,180411400.0,180411400.0,0.0
hd001523,dh006589,09/11/2024,17/11/2024,3037800.0,3037800.0,0.0
hd001524,dh002027,12/11/2024,19/01/2025,25235200.0,3767900.0,21467300.0
HD001525,DH900004,11/12/2024,26/11/2024,9159800.0,9159800.0,0.0
hd001526,dh000712,12/11/2024,27/12/2024,334027000.0,334027000.0,0.0
hd001527,dh009440,13/11/2024,27/11/2024,1246400.0,1246400.0,0.0
hd001528,dh003828,10/11/2024,28/01/2025,726924000.0,726924000.0,0.0
hd001529,dh002273,13/11/2024,27/11/2024,4156500.0,4156500.0,0.0
hd001530,dh001044,11/11/2024,18/11/2024,259200.0,259200.0,0.0
HD001531,dh006550,13/11/2024,28/12/2024,194447700.0,36825800.0,157621900.0
hd001532,dh010068,13/11/2024,12/01/2025,115092000.0,115092000.0,0.0
hd001533,dh004637,10/11/2024,31/12/2024,1033056200.0,703328800.0,329727400.0
hd001534,,12/11/2024,01/02/2025,209397800.0,209397800.0,0.0
hd001535,dh001372,11/11/2024,17/01/2025,355688600.0,127796300.0,227892300.0
HD001536,,11/11/2024,19/11/2024,4070800.0,4070800.0,0.0
hd001537,dh008787,10/11/2024,27/12/2024,301603200.0,37384700.0,264218500.0
hd001538,dh002732,10/11/2024,22/11/2024,2043100.0,2043100.0,0.0
hd001539,dh005658,11/11/2024,25/11/2024,2448000.0,2448000.0,0.0
hd001540,dh004814,13/11/2024,19/01/2025,62218400.0,62218400.0,0.0
HD001541,dh000490,13/11/2024,30/12/2024,620612400.0,117019700.0,503592700.0
hd001542,dh005696,11/11/2024,26/01/2025,208096300.0,185173000.0,22923300.0
hd001543,dh010257,14/11/2024,22/11/2024,444600.0,444600.0,0.0
hd001544,,14/11/2024,24/11/2024,6858100.0,6858100.0,0.0
