MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
HD000911,DH011837,2024-10-04 17:06:00,2024-10-12 17:06:00,14219100.0,14219100.0,0.0
HD000912,DH009913,2024-10-06 19:30:00,2024-12-17 19:30:00,186451500.0,18996500.0,167455000.0
HD000913,DH001525,2024-10-05 20:40:00,2024-10-12 20:40:00,3564000.0,3564000.0,0.0
HD000914,DH005549,2024-10-05 03:16:00,2024-12-23 03:16:00,628363000.0,336175300.0,292187700.0
HD000915,DH004386,2024-10-04 05:00:00,2024-10-11 05:00:00,410400.0,410400.0,0.0
HD000916,DH001273,2024-10-05 05:40:00,2024-10-20 05:40:00,4641000.0,4641000.0,0.0
HD000917,DH006400,2024-10-06 06:31:00,2024-10-13 06:31:00,1254000.0,1254000.0,0.0
HD000918,DH007415,2024-10-05 07:00:00,2024-12-10 07:00:00,746838900.0,237888600.0,508950300.0
HD000919,DH001803,2024-10-05 07:13:00,2024-12-19 07:13:00,308912400.0,106353400.0,202559000.0
HD000920,DH004375,2024-10-07 09:22:00,2024-10-19 09:22:00,510000.0,510000.0,0.0
HD000921,DH005725,2024-10-05 13:14:00,2024-10-17 13:14:00,18267000.0,18267000.0,0.0
HD000922,DH003111,2024-10-05 14:07:00,2024-11-27 14:07:00,242222700.0,194434900.0,47787800.0
HD000923,DH008856,2024-10-05 00:28:00,2024-11-25 00:28:00,288202200.0,288202200.0,0.0
HD000924,DH009462,2024-10-05 01:33:00,2024-12-31 01:33:00,60798000.0,5657000.0,55141000.0
HD000925,DH005014,2024-10-07 02:12:00,2025-01-05 02:12:00,399555900.0,176802700.0,222753200.0
HD000926,DH010269,2024-10-05 04:54:00,2024-11-30 04:54:00,370821200.0,370821200.0,0.0
HD000927,DH005577,2024-10-05 05:47:00,2024-10-17 05:47:00,3661800.0,3661800.0,0.0
HD000928,DH002393,2024-10-08 11:41:00,2024-12-01 11:41:00,36975300.0,36975300.0,0.0
HD000929,DH008472,2024-10-08 15:26:00,2024-12-13 15:26:00,76685800.0,56070300.0,20615500.0
HD000930,DH001097,2024-10-07 15:55:00,2024-10-19 15:55:00,3734200.0,3734200.0,0.0
HD000931,DH010916,2024-10-08 16:21:00,2024-10-16 16:21:00,289000.0,289000.0,0.0
HD000932,DH005599,2024-10-05 22:02:00,2024-10-14 22:02:00,4759000.0,3047100.0,1711900.0
HD000933,DH002925,2024-10-08 23:12:00,2024-12-15 23:12:00,617547300.0,559519400.0,58027900.0
HD000934,DH001458,2024-10-07 23:35:00,2024-11-28 23:35:00,606178000.0,24173900.0,582004100.0
HD000935,DH004367,2024-10-09 00:41:00,2024-11-28 00:41:00,204589500.0,204589500.0,0.0
HD000936,DH006409,2024-10-08 01:56:00,2024-12-12 01:56:00,380812400.0,158401800.0,222410600.0
HD000937,DH008228,2024-10-08 04:04:00,2024-12-25 04:04:00,214886100.0,78916700.0,135969400.0
HD000938,DH002510,2024-10-08 04:43:00,2024-11-25 04:43:00,180838800.0,180838800.0,0.0
HD000939,DH006113,2024-10-09 05:04:00,2024-12-21 05:04:00,614452200.0,614452200.0,0.0
HD000940,DH002694,2024-10-08 05:19:00,2024-11-26 05:19:00,172834100.0,62095200.0,110738900.0
HD000941,DH008635,2024-10-09 05:20:00,2024-10-22 05:20:00,558900.0,558900.0,0.0
HD000942,DH009989,2024-10-07 07:30:00,2024-10-19 07:30:00,494600.0,494600.0,0.0
HD000943,DH010631,2024-10-09 08:10:00,2024-10-21 08:10:00,3319000.0,2097700.0,1221300.0
HD000944,DH002383,2024-10-06 09:21:00,2024-11-20 09:21:00,222995600.0,222995600.0,0.0
HD000945,DH003043,2024-10-07 10:06:00,2024-10-20 10:06:00,516000.0,516000.0,0.0
HD000946,DH002861,2024-10-09 10:43:00,2024-10-22 10:43:00,1778000.0,1778000.0,0.0
HD000947,DH009585,2024-10-09 12:15:00,2024-10-21 12:15:00,1141200.0,1141200.0,0.0
HD000948,DH005504,2024-10-07 16:52:00,2024-10-15 16:52:00,2114800.0,2114800.0,0.0
HD000949,DH004078,2024-10-08 16:58:00,2024-11-24 16:58:00,189135600.0,128141500.0,60994100.0
HD000950,DH006199,2024-10-07 21:40:00,2024-11-24 21:40:00,56534000.0,24872900.0,31661100.0
HD000951,DH001026,2024-10-09 22:16:00,2024-10-19 22:16:00,234600.0,234600.0,0.0
HD000952,DH005437,2024-10-08 04:21:00,2024-12-24 04:21:00,153270800.0,115314300.0,37956500.0
HD000953,DH008981,2024-10-07 05:00:00,2024-10-22 05:00:00,3557700.0,3557700.0,0.0
HD000954,DH007925,2024-10-08 05:01:00,2024-10-18 05:01:00,1004000.0,1004000.0,0.0
HD000955,DH005659,2024-10-09 05:06:00,2024-10-23 05:06:00,2872800.0,2872800.0,0.0
HD000956,DH000494,2024-10-09 09:44:00,2024-10-24 09:44:00,1952800.0,767900.0,1184900.0
HD000957,DH010717,2024-10-08 10:15:00,2024-10-22 10:15:00,1585800.0,1585800.0,0.0
HD000958,DH005828,2024-10-08 12:45:00,2024-12-29 12:45:00,186288400.0,186288400.0,0.0
HD000959,DH008092,2024-10-10 13:23:00,2024-10-18 13:23:00,1399000.0,1399000.0,0.0
HD000960,DH000226,2024-10-09 18:43:00,2024-10-16 18:43:00,481200.0,481200.0,0.0
HD000961,DH007202,2024-10-08 18:54:00,2024-12-25 18:54:00,289894600.0,289894600.0,0.0
HD000962,DH000587,2024-10-08 20:22:00,2024-12-20 20:22:00,237762800.0,86890300.0,150872500.0
HD000963,DH011766,2024-10-10 20:38:00,2024-10-18 20:38:00,7195000.0,5608700.0,1586300.0
HD000964,DH002806,2024-10-10 22:04:00,2024-10-21 22:04:00,1740000.0,1740000.0,0.0
HD000965,DH009621,2024-10-11 01:25:00,2024-10-23 01:25:00,2440000.0,2440000.0,0.0
HD000966,DH007678,2024-10-08 05:06:00,2024-12-12 05:06:00,128200400.0,52135800.0,76064600.0
HD000967,DH003825,2024-10-08 05:30:00,2024-12-18 05:30:00,163891800.0,163891800.0,0.0
HD000968,DH002992,2024-10-08 05:32:00,2024-10-21 05:32:00,7557500.0,7557500.0,0.0
HD000969,DH002334,2024-10-08 06:34:00,2025-01-01 06:34:00,157047800.0,157047800.0,0.0
HD000970,DH000788,2024-10-08 06:50:00,2025-01-06 06:50:00,157077000.0,157077000.0,0.0
HD000971,DH007242,2024-10-10 07:26:00,2024-12-04 07:26:00,191829600.0,191829600.0,0.0
HD000972,DH008586,2024-10-08 11:40:00,2025-01-01 11:40:00,474674600.0,375016100.0,99658500.0
HD000973,DH005579,2024-10-08 13:00:00,2024-10-21 13:00:00,8640000.0,8640000.0,0.0
HD000974,DH000835,2024-10-10 13:07:00,2024-12-11 13:07:00,260724700.0,86618100.0,174106600.0
HD000975,DH010170,2024-10-08 13:31:00,2024-10-16 13:31:00,102600.0,102600.0,0.0
HD000976,DH005839,2024-10-10 13:48:00,2024-10-19 13:48:00,2829000.0,2829000.0,0.0
HD000977,DH007889,2024-10-11 20:34:00,2024-10-26 20:34:00,3134700.0,3134700.0,0.0
HD000978,DH008943,2024-10-10 23:38:00,2024-10-20 23:38:00,2116800.0,1145700.0,971100.0
HD000979,DH003141,2024-10-11 02:13:00,2024-12-08 02:13:00,462938000.0,444350100.0,18587900.0
HD000980,DH004680,2024-10-10 04:56:00,2024-10-18 04:56:00,903600.0,903600.0,0.0
HD000981,DH011779,2024-10-09 11:29:00,2024-12-14 11:29:00,305589000.0,305589000.0,0.0
HD000982,DH006150,2024-10-09 12:36:00,2024-10-17 12:36:00,6087000.0,6087000.0,0.0
HD000983,DH005032,2024-10-09 13:35:00,2024-12-23 13:35:00,100417600.0,100417600.0,0.0
HD000984,DH011480,2024-10-09 15:07:00,2025-01-01 15:07:00,480892200.0,361547400.0,119344800.0
HD000985,DH006351,2024-10-11 15:08:00,2024-10-21 15:08:00,761600.0,761600.0,0.0
HD000986,DH011978,2024-10-11 15:36:00,2024-10-23 15:36:00,4392000.0,3398600.0,993400.0
HD000987,DH011496,2024-10-11 17:54:00,2024-12-22 17:54:00,138077600.0,138077600.0,0.0
HD000988,DH006389,2024-10-12 18:51:00,2024-10-22 18:51:00,1527900.0,1527900.0,0.0
HD000989,DH011648,2024-10-09 20:40:00,2024-10-22 20:40:00,3417000.0,3417000.0,0.0
HD000990,DH002075,2024-10-09 20:41:00,2024-10-21 20:41:00,1020000.0,1020000.0,0.0
HD000991,DH008562,2024-10-10 21:00:00,2024-10-24 21:00:00,748000.0,405000.0,343000.0
HD000992,DH007121,2024-10-09 22:03:00,2024-10-23 22:03:00,2502300.0,2502300.0,0.0
HD000993,DH009754,2024-10-11 22:21:00,2025-01-09 22:21:00,411455400.0,301131000.0,110324400.0
HD000994,DH004324,2024-10-12 22:50:00,2024-10-25 22:50:00,2514300.0,2514300.0,0.0
HD000995,DH009532,2024-10-12 22:51:00,2024-12-05 22:51:00,49060700.0,8552200.0,40508500.0
HD000996,DH008964,2024-10-11 00:26:00,2024-10-26 00:26:00,2348400.0,2348400.0,0.0
HD000997,DH006801,2024-10-10 01:06:00,2024-10-23 01:06:00,2168000.0,2168000.0,0.0
HD000998,DH008102,2024-10-12 01:24:00,2024-12-25 01:24:00,427508200.0,427508200.0,0.0
HD000999,DH008854,2024-10-12 01:28:00,2024-10-20 01:28:00,1688400.0,1688400.0,0.0
HD001000,DH010315,2024-10-12 03:17:00,2024-10-25 03:17:00,1275000.0,1275000.0,0.0
HD001001,DH010231,2024-10-12 06:37:00,2024-12-28 06:37:00,479752100.0,374208500.0,105543600.0
HD001002,DH009136,2024-10-11 06:45:00,2024-10-20 06:45:00,2322200.0,2322200.0,0.0
HD001003,DH004977,2024-10-13 13:39:00,2024-12-06 13:39:00,199483800.0,38077900.0,161405900.0
HD001004,DH009852,2024-10-10 14:47:00,2024-11-30 14:47:00,680326000.0,636889200.0,43436800.0
HD001005,DH003476,2024-10-11 16:43:00,2025-01-06 16:43:00,499854000.0,364643100.0,135210900.0
HD001006,DH008951,2024-10-10 18:52:00,2024-12-24 18:52:00,418640000.0,418640000.0,0.0
HD001007,DH005913,2024-10-11 19:04:00,2024-11-28 19:04:00,680344000.0,60550800.0,619793200.0
HD001008,DH003964,2024-10-11 05:12:00,2024-10-25 05:12:00,1562000.0,1562000.0,0.0
HD001009,DH010058,2024-10-14 10:21:00,2024-10-26 10:21:00,4796000.0,4796000.0,0.0
HD001010,DH008813,2024-10-11 10:47:00,2024-12-15 10:47:00,648851700.0,11388300.0,637463400.0
HD001011,DH007567,2024-10-11 13:17:00,2024-10-19 13:17:00,256000.0,183900.0,72100.0
HD001012,DH010596,2024-10-13 13:29:00,2024-10-21 13:29:00,1227400.0,1227400.0,0.0
HD001013,DH004950,2024-10-14 15:07:00,2024-10-24 15:07:00,5060700.0,2071600.0,2989100.0
HD001014,DH010707,2024-10-12 15:35:00,2024-10-23 15:35:00,6275200.0,6275200.0,0.0
HD001015,DH009739,2024-10-14 20:09:00,2024-12-25 20:09:00,160379700.0,160379700.0,0.0
HD001016,DH001075,2024-10-13 22:25:00,2024-12-29 22:25:00,116878800.0,116878800.0,0.0
HD001017,DH006873,2024-10-11 22:40:00,2024-12-25 22:40:00,539953400.0,539953400.0,0.0
HD001018,DH008874,2024-10-13 00:43:00,2024-12-13 00:43:00,194907300.0,186234200.0,8673100.0
HD001019,DH009070,2024-10-14 03:22:00,2024-10-29 03:22:00,1334400.0,1334400.0,0.0
HD001020,DH010592,2024-10-13 04:33:00,2024-10-28 04:33:00,4851000.0,4851000.0,0.0
HD001021,DH000443,2024-10-15 07:46:00,2024-12-20 07:46:00,359506400.0,86679100.0,272827300.0
HD001022,DH003399,2024-10-14 10:26:00,2024-12-04 10:26:00,576549000.0,233026400.0,343522600.0
HD001023,DH007630,2024-10-12 10:44:00,2024-10-24 10:44:00,8252800.0,8252800.0,0.0
HD001024,DH005197,2024-10-13 11:24:00,2025-01-06 11:24:00,814567000.0,79557300.0,735009700.0
HD001025,DH007481,2024-10-14 11:45:00,2024-10-21 11:45:00,2033700.0,2033700.0,0.0
HD001026,DH008307,2024-10-14 11:50:00,2024-12-13 11:50:00,431169600.0,431169600.0,0.0
HD001027,DH009229,2024-10-12 13:48:00,2024-10-23 13:48:00,1524000.0,1524000.0,0.0
HD001028,DH007701,2024-10-13 16:45:00,2025-01-01 16:45:00,377482800.0,6161400.0,371321400.0
HD001029,DH007098,2024-10-14 17:42:00,2024-12-17 17:42:00,182307900.0,182307900.0,0.0
HD001030,DH008597,2024-10-15 18:01:00,2024-10-22 18:01:00,2653000.0,1061600.0,1591400.0
HD001031,DH005798,2024-10-14 20:21:00,2024-10-23 20:21:00,9005800.0,9005800.0,0.0
HD001032,DH004535,2024-10-13 20:29:00,2024-10-27 20:29:00,829000.0,829000.0,0.0
HD001033,DH003905,2024-10-12 21:02:00,2024-10-21 21:02:00,1627000.0,1627000.0,0.0
HD001034,DH010416,2024-10-16 00:18:00,2025-01-04 00:18:00,81941200.0,49979200.0,31962000.0
HD001035,DH003470,2024-10-14 00:18:00,2024-11-29 00:18:00,480126000.0,382808600.0,97317400.0
HD001036,DH004974,2024-10-13 00:44:00,2024-10-28 00:44:00,1222300.0,1222300.0,0.0
HD001037,DH006220,2024-10-14 07:55:00,2024-12-09 07:55:00,619627900.0,404558000.0,215069900.0
HD001038,DH009560,2024-10-16 09:44:00,2024-10-28 09:44:00,406000.0,406000.0,0.0
HD001039,DH011417,2024-10-14 11:21:00,2025-01-03 11:21:00,382905600.0,339347900.0,43557700.0
HD001040,DH001546,2024-10-14 12:06:00,2024-10-27 12:06:00,2745400.0,2745400.0,0.0
HD001041,DH003155,2024-10-15 12:28:00,2024-12-07 12:28:00,113987700.0,12917700.0,101070000.0
HD001042,DH006204,2024-10-15 12:46:00,2025-01-04 12:46:00,397162600.0,397162600.0,0.0
HD001043,DH007974,2024-10-14 14:06:00,2024-12-14 14:06:00,618043900.0,414844400.0,203199500.0
HD001044,DH001311,2024-10-14 14:41:00,2024-10-24 14:41:00,6392600.0,6392600.0,0.0
HD001045,DH011465,2024-10-13 23:14:00,2024-10-20 23:14:00,2367800.0,2367800.0,0.0
HD001046,DH000424,2024-10-15 00:18:00,2024-12-01 00:18:00,158599100.0,158599100.0,0.0
HD001047,DH005887,2024-10-14 01:46:00,2024-10-21 01:46:00,284400.0,284400.0,0.0
HD001048,DH010326,2024-10-16 04:48:00,2024-10-27 04:48:00,10238400.0,10238400.0,0.0
HD001049,DH002223,2024-10-17 05:34:00,2024-10-29 05:34:00,2181000.0,2181000.0,0.0
HD001050,DH003282,2024-10-16 09:48:00,2024-10-25 09:48:00,2754000.0,2754000.0,0.0
HD001051,DH010643,2024-10-16 12:11:00,2025-01-01 12:11:00,491660800.0,491660800.0,0.0
HD001052,DH004207,2024-10-14 12:37:00,2024-12-07 12:37:00,226002800.0,226002800.0,0.0
HD001053,DH000313,2024-10-17 13:36:00,2024-10-26 13:36:00,250000.0,250000.0,0.0
HD001054,DH001440,2024-10-14 14:05:00,2024-10-21 14:05:00,957600.0,426900.0,530700.0
HD001055,DH011637,2024-10-14 19:11:00,2025-01-07 19:11:00,324563200.0,324563200.0,0.0
HD001056,DH001184,2024-10-16 22:19:00,2024-10-25 22:19:00,3110200.0,2377800.0,732400.0
HD001057,DH004447,2024-10-15 23:32:00,2024-10-22 23:32:00,1412700.0,1412700.0,0.0
HD001058,DH010978,2024-10-18 00:23:00,2025-01-05 00:23:00,134606600.0,134606600.0,0.0
HD001059,DH002915,2024-10-17 01:13:00,2024-12-19 01:13:00,140899400.0,86789100.0,54110300.0
HD001060,DH010046,2024-10-17 01:15:00,2024-12-02 01:15:00,361483800.0,43296400.0,318187400.0
HD001061,DH002565,2024-10-16 01:34:00,2024-12-19 01:34:00,202499800.0,169280400.0,33219400.0
HD001062,DH000160,2024-10-17 02:38:00,2024-10-27 02:38:00,386100.0,386100.0,0.0
HD001063,DH002511,2024-10-16 02:56:00,2024-10-28 02:56:00,15255000.0,15255000.0,0.0
HD001064,DH009698,2024-10-18 03:36:00,2024-11-02 03:36:00,1433100.0,1433100.0,0.0
HD001065,DH004159,2024-10-18 06:29:00,2024-12-16 06:29:00,121076600.0,55211600.0,65865000.0
HD001066,DH009681,2024-10-17 07:43:00,2024-12-29 07:43:00,796261800.0,185985500.0,610276300.0
HD001067,DH002355,2024-10-17 07:46:00,2024-10-25 07:46:00,1561000.0,1561000.0,0.0
HD001068,DH005004,2024-10-18 08:44:00,2024-12-02 08:44:00,417011000.0,417011000.0,0.0
HD001069,DH010143,2024-10-17 09:01:00,2024-10-30 09:01:00,7999100.0,7999100.0,0.0
HD001070,DH007245,2024-10-16 11:22:00,2024-12-19 11:22:00,24351600.0,4309300.0,20042300.0
HD001071,DH003041,2024-10-17 11:38:00,2024-11-01 11:38:00,5582800.0,5582800.0,0.0
HD001072,DH008492,2024-10-18 12:03:00,2024-11-02 12:03:00,5068400.0,3808700.0,1259700.0
HD001073,DH006272,2024-10-15 12:39:00,2024-10-27 12:39:00,3679300.0,3679300.0,0.0
HD001074,DH010049,2024-10-17 16:39:00,2024-10-26 16:39:00,11990000.0,11990000.0,0.0
HD001075,DH001650,2024-10-18 16:39:00,2024-11-02 16:39:00,3467000.0,3467000.0,0.0
HD001076,DH009686,2024-10-16 18:03:00,2024-10-24 18:03:00,1020000.0,807700.0,212300.0
HD001077,DH001590,2024-10-16 19:13:00,2024-10-23 19:13:00,1647200.0,1647200.0,0.0
HD001078,DH009589,2024-10-15 21:43:00,2024-10-26 21:43:00,3958800.0,3958800.0,0.0
HD001079,DH000216,2024-10-16 01:41:00,2024-10-25 01:41:00,5921800.0,5921800.0,0.0
HD001080,DH003091,2024-10-16 02:51:00,2024-10-24 02:51:00,10902000.0,10902000.0,0.0
HD001081,DH009986,2024-10-19 03:28:00,2025-01-14 03:28:00,633877000.0,633877000.0,0.0
HD001082,DH011416,2024-10-19 04:39:00,2024-10-28 04:39:00,2581200.0,2581200.0,0.0
HD001083,DH000474,2024-10-19 04:41:00,2024-12-18 04:41:00,638191600.0,638191600.0,0.0
HD001084,DH003859,2024-10-18 06:16:00,2024-12-15 06:16:00,145523400.0,119078900.0,26444500.0
HD001085,DH011514,2024-10-19 17:32:00,2024-12-15 17:32:00,665319500.0,665319500.0,0.0
HD001086,DH010716,2024-10-17 20:27:00,2024-12-26 20:27:00,728790200.0,728790200.0,0.0
HD001087,DH011463,2024-10-16 21:38:00,2024-12-18 21:38:00,307519200.0,249438000.0,58081200.0
HD001088,DH000572,2024-10-20 03:04:00,2024-12-29 03:04:00,91058600.0,91058600.0,0.0
HD001089,DH008820,2024-10-18 03:21:00,2024-10-30 03:21:00,699500.0,699500.0,0.0
HD001090,DH000244,2024-10-18 04:12:00,2024-10-25 04:12:00,2746800.0,2746800.0,0.0
HD001091,DH008559,2024-10-20 04:48:00,2024-12-28 04:48:00,214426500.0,214426500.0,0.0
HD001092,DH007046,2024-10-18 05:58:00,2024-11-02 05:58:00,5735400.0,5735400.0,0.0
HD001093,DH003136,2024-10-17 08:20:00,2025-01-06 08:20:00,86832000.0,24190700.0,62641300.0
HD001094,DH001561,2024-10-18 08:22:00,2024-10-31 08:22:00,2040000.0,2040000.0,0.0
HD001095,DH001332,2024-10-20 11:07:00,2024-12-09 11:07:00,255019200.0,112049800.0,142969400.0
HD001096,DH001633,2024-10-17 11:31:00,2024-12-13 11:31:00,54139800.0,54139800.0,0.0
HD001097,DH010218,2024-10-20 14:37:00,2024-11-04 14:37:00,2601900.0,786200.0,1815700.0
HD001098,DH009625,2024-10-20 20:05:00,2024-12-19 20:05:00,410831400.0,410831400.0,0.0
HD001099,DH009435,2024-10-19 23:12:00,2024-10-28 23:12:00,3659400.0,3659400.0,0.0
HD001100,DH006790,2024-10-18 00:36:00,2024-11-01 00:36:00,133000.0,133000.0,0.0
HD001101,DH010553,2024-10-19 00:54:00,2024-11-01 00:54:00,14041800.0,14041800.0,0.0
HD001102,DH004413,2024-10-19 02:21:00,2024-11-03 02:21:00,1769400.0,1769400.0,0.0
HD001103,DH001663,2024-10-18 06:21:00,2024-10-28 06:21:00,3915200.0,3915200.0,0.0
HD001104,DH004776,2024-10-18 06:52:00,2025-01-05 06:52:00,298978600.0,298978600.0,0.0
HD001105,DH010911,2024-10-18 08:59:00,2024-11-01 08:59:00,4736600.0,4736600.0,0.0
HD001106,DH001321,2024-10-20 09:13:00,2024-10-29 09:13:00,285000.0,215900.0,69100.0
HD001107,DH006690,2024-10-19 10:06:00,2024-10-27 10:06:00,1140000.0,1140000.0,0.0
HD001108,DH005155,2024-10-20 11:53:00,2024-12-04 11:53:00,345307800.0,345307800.0,0.0
HD001109,DH003705,2024-10-21 12:55:00,2024-12-26 12:55:00,652958500.0,354813700.0,298144800.0
HD001110,DH011243,2024-10-19 13:53:00,2024-12-26 13:53:00,264903600.0,179338500.0,85565100.0
HD001111,DH005446,2024-10-19 14:02:00,2024-11-01 14:02:00,1403000.0,1403000.0,0.0
HD001112,DH004030,2024-10-18 15:18:00,2024-11-02 15:18:00,605400.0,605400.0,0.0
HD001113,DH011172,2024-10-19 15:50:00,2024-10-30 15:50:00,294000.0,294000.0,0.0
HD001114,DH007271,2024-10-21 16:02:00,2024-11-04 16:02:00,1716000.0,1716000.0,0.0
HD001115,DH008045,2024-10-20 17:06:00,2025-01-04 17:06:00,450570900.0,450570900.0,0.0
HD001116,DH004276,2024-10-20 17:41:00,2024-10-27 17:41:00,297000.0,297000.0,0.0
HD001117,DH000077,2024-10-19 17:46:00,2025-01-13 17:46:00,67094300.0,67094300.0,0.0
HD001118,DH010324,2024-10-21 18:44:00,2025-01-11 18:44:00,125493100.0,125493100.0,0.0
HD001119,DH011873,2024-10-19 18:53:00,2024-11-02 18:53:00,3907800.0,3907800.0,0.0
HD001120,DH004344,2024-10-20 20:03:00,2024-10-29 20:03:00,442800.0,442800.0,0.0
HD001121,DH009576,2024-10-21 23:52:00,2025-01-03 23:52:00,105039000.0,47261100.0,57777900.0
HD001122,DH010207,2024-10-22 00:19:00,2024-11-04 00:19:00,3321300.0,3321300.0,0.0
HD001123,DH001036,2024-10-22 02:07:00,2024-10-30 02:07:00,2784700.0,2784700.0,0.0
HD001124,DH009742,2024-10-21 03:16:00,2024-11-04 03:16:00,2866000.0,2511300.0,354700.0
HD001125,DH005008,2024-10-22 03:44:00,2025-01-06 03:44:00,303284800.0,59349400.0,243935400.0
HD001126,DH001560,2024-10-22 04:40:00,2024-11-06 04:40:00,11574500.0,7897700.0,3676800.0
HD001127,DH005040,2024-10-20 05:42:00,2024-11-03 05:42:00,1739400.0,1739400.0,0.0
HD001128,DH000761,2024-10-20 13:55:00,2024-11-02 13:55:00,3234000.0,3234000.0,0.0
HD001129,DH004156,2024-10-22 15:30:00,2024-12-29 15:30:00,52705600.0,31654300.0,21051300.0
HD001130,DH008047,2024-10-19 17:01:00,2024-10-26 17:01:00,6754100.0,6754100.0,0.0
HD001131,DH004527,2024-10-20 17:04:00,2025-01-10 17:04:00,586171200.0,586171200.0,0.0
HD001132,DH007296,2024-10-19 19:45:00,2024-12-29 19:45:00,184103200.0,184103200.0,0.0
HD001133,DH002353,2024-10-21 20:51:00,2025-01-14 20:51:00,277417600.0,52877700.0,224539900.0
HD001134,DH004571,2024-10-22 21:11:00,2024-11-01 21:11:00,9944000.0,9944000.0,0.0
HD001135,DH001072,2024-10-20 21:41:00,2024-12-27 21:41:00,307803700.0,307803700.0,0.0
HD001136,DH003583,2024-10-21 22:05:00,2024-12-22 22:05:00,249017900.0,249017900.0,0.0
HD001137,DH007777,2024-10-22 23:51:00,2024-12-20 23:51:00,100329800.0,36597400.0,63732400.0
HD001138,DH005245,2024-10-21 01:04:00,2024-12-13 01:04:00,237311600.0,237311600.0,0.0
HD001139,DH002480,2024-10-22 02:52:00,2024-11-01 02:52:00,5478000.0,5478000.0,0.0
HD001140,DH006334,2024-10-20 04:56:00,2024-11-02 04:56:00,2577000.0,2025100.0,551900.0
HD001141,DH001492,2024-10-20 06:00:00,2024-11-04 06:00:00,1675800.0,1675800.0,0.0
HD001142,DH001547,2024-10-21 13:14:00,2024-11-04 13:14:00,7421500.0,7421500.0,0.0
HD001143,DH010314,2024-10-21 13:26:00,2025-01-16 13:26:00,376793800.0,62320100.0,314473700.0
HD001144,DH008316,2024-10-20 13:49:00,2024-12-08 13:49:00,58650000.0,58650000.0,0.0
HD001145,DH005593,2024-10-21 15:00:00,2025-01-06 15:00:00,62647200.0,28330500.0,34316700.0
HD001146,DH003079,2024-10-21 16:19:00,2025-01-11 16:19:00,392203600.0,392203600.0,0.0
HD001147,DH002119,2024-10-20 17:13:00,2024-10-28 17:13:00,3633000.0,3633000.0,0.0
HD001148,DH005442,2024-10-21 19:12:00,2025-01-06 19:12:00,100355300.0,100355300.0,0.0
HD001149,DH002548,2024-10-23 20:03:00,2025-01-06 20:03:00,314156000.0,314156000.0,0.0
HD001150,DH000475,2024-10-24 00:59:00,2024-12-15 00:59:00,524137200.0,524137200.0,0.0
HD001151,DH011367,2024-10-23 02:34:00,2024-12-16 02:34:00,285718200.0,285718200.0,0.0
HD001152,DH002416,2024-10-21 04:20:00,2025-01-13 04:20:00,45702000.0,30684600.0,15017400.0
HD001153,DH003880,2024-10-24 07:01:00,2024-11-08 07:01:00,1627000.0,1627000.0,0.0
HD001154,DH007822,2024-10-21 07:38:00,2024-11-04 07:38:00,561000.0,561000.0,0.0
HD001155,DH001050,2024-10-23 07:58:00,2024-12-15 07:58:00,470881800.0,470881800.0,0.0
HD001156,DH011199,2024-10-21 08:19:00,2024-12-10 08:19:00,450060400.0,450060400.0,0.0
HD001157,DH004560,2024-10-24 09:13:00,2024-11-01 09:13:00,263700.0,263700.0,0.0
HD001158,DH004739,2024-10-24 09:43:00,2025-01-08 09:43:00,413785100.0,240078700.0,173706400.0
HD001159,DH009456,2024-10-23 10:53:00,2024-11-06 10:53:00,2084200.0,2084200.0,0.0
HD001160,DH005512,2024-10-24 15:49:00,2024-12-27 15:49:00,467544000.0,309610800.0,157933200.0
HD001161,DH006058,2024-10-21 16:12:00,2024-12-31 16:12:00,165866800.0,86573300.0,79293500.0
HD001162,DH003191,2024-10-24 17:13:00,2024-11-05 17:13:00,310000.0,310000.0,0.0
HD001163,DH000002,2024-10-22 18:12:00,2024-11-01 18:12:00,2693700.0,2693700.0,0.0
HD001164,DH009147,2024-10-22 19:16:00,2025-01-14 19:16:00,269743200.0,269743200.0,0.0
HD001165,DH010865,2024-10-24 20:06:00,2024-12-12 20:06:00,354489100.0,145770100.0,208719000.0
HD001166,DH000559,2024-10-22 21:13:00,2024-11-02 21:13:00,350600.0,350600.0,0.0
HD001167,DH001287,2024-10-23 21:15:00,2024-10-31 21:15:00,2740000.0,2740000.0,0.0
HD001168,DH011406,2024-10-24 21:34:00,2024-10-31 21:34:00,817500.0,792500.0,25000.0
HD001169,DH011050,2024-10-23 01:39:00,2025-01-18 01:39:00,1041111500.0,1041111500.0,0.0
