MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO000861,NCC041,SP0194,2025-04-15 15:24:59,596,105900.0
PO001250,NCC004,SP0217,2025-04-15 15:30:32,141,170300.0
PO002617,NCC031,SP0147,2025-04-15 19:45:28,359,41200.0
PO003124,NCC005,SP0098,2025-04-16 01:11:57,480,77200.0
PO000901,NCC025,SP0130,2025-04-16 07:21:35,87,139500.0
PO000718,NCC044,SP0186,2025-04-17 15:07:34,997,660800.0
PO000934,NCC034,SP0150,2025-04-17 16:26:40,976,100200.0
PO001947,NCC031,SP0029,2025-04-18 04:33:07,400,161300.0
PO000827,NCC013,SP0061,2025-04-18 09:36:37,770,144200.0
PO003341,NCC025,SP0165,2025-04-18 16:21:55,554,24200.0
PO001903,NCC005,SP0031,2025-04-18 17:23:21,947,42000.0
PO000362,NCC036,SP0081,2025-04-18 23:59:35,575,31200.0
PO001440,NCC038,SP0152,2025-04-19 17:41:01,417,102800.0
PO001140,NCC024,SP0014,2025-04-19 18:12:35,788,415600.0
PO000992,NCC001,SP0022,2025-04-19 19:21:19,829,698500.0
PO003462,NCC017,SP0088,2025-04-20 00:22:54,769,57100.0
PO003079,NCC025,SP0165,2025-04-20 19:20:48,37,24200.0
PO002844,NCC016,SP0022,2025-04-20 20:11:34,764,840500.0
PO000964,NCC035,SP0033,2025-04-20 20:23:54,204,64200.0
PO000752,NCC018,SP0139,2025-04-20 23:45:07,641,110200.0
PO000927,NCC045,SP0204,2025-04-21 01:58:26,702,890400.0
PO000082,NCC038,SP0059,2025-04-21 02:15:17,63,418200.0
PO001839,NCC012,SP0076,2025-04-21 05:27:41,832,54000.0
PO001758,NCC045,SP0099,2025-04-21 06:13:31,877,143800.0
PO003058,NCC040,SP0082,2025-04-21 09:54:12,430,593200.0
PO000241,NCC038,SP0061,2025-04-21 23:27:21,859,119300.0
PO001224,NCC015,SP0027,2025-04-22 08:57:47,386,57200.0
PO000072,NCC018,SP0117,2025-04-22 11:13:45,615,32100.0
PO002666,NCC015,SP0037,2025-04-22 16:48:41,724,114400.0
PO003143,NCC016,SP0207,2025-04-22 23:08:54,646,21000.0
PO000245,NCC005,SP0162,2025-04-22 23:19:12,687,99500.0
PO000125,NCC043,SP0098,2025-04-23 02:34:10,86,71300.0
PO002830,NCC038,SP0070,2025-04-23 11:08:44,902,105200.0
PO001208,NCC006,SP0123,2025-04-23 16:43:40,217,131500.0
PO000555,NCC041,SP0206,2025-04-23 17:03:00,243,38000.0
PO002544,NCC001,SP0158,2025-04-23 22:34:17,139,102300.0
PO000492,NCC044,SP0154,2025-04-24 02:08:26,166,23100.0
PO003264,NCC004,SP0092,2025-04-24 12:20:07,781,32200.0
PO002391,NCC024,SP0188,2025-04-24 22:32:18,212,99000.0
PO001622,NCC008,SP0148,2025-04-24 23:25:23,216,34400.0
PO003326,NCC016,SP0153,2025-04-25 04:06:46,824,118500.0
PO001842,NCC037,SP0109,2025-04-25 05:14:30,243,576500.0
PO001442,NCC044,SP0130,2025-04-25 06:36:34,398,141300.0
PO000852,NCC028,SP0079,2025-04-25 12:31:16,88,22700.0
PO002609,NCC026,SP0058,2025-04-25 12:38:18,893,30800.0
PO000228,NCC015,SP0124,2025-04-25 22:21:35,621,38100.0
PO003250,NCC034,SP0216,2025-04-25 23:46:40,405,48200.0
PO002862,NCC014,SP0029,2025-04-26 06:35:54,797,127500.0
PO001893,NCC003,SP0004,2025-04-26 10:28:06,871,100600.0
PO001397,NCC021,SP0030,2025-04-26 11:11:25,283,521600.0
PO003030,NCC045,SP0070,2025-04-26 11:48:25,365,110000.0
PO001800,NCC009,SP0069,2025-04-26 21:45:00,237,37500.0
PO000697,NCC021,SP0104,2025-04-26 23:02:31,749,696900.0
PO002807,NCC008,SP0162,2025-04-27 02:54:55,968,90300.0
PO001701,NCC045,SP0033,2025-04-27 04:37:16,389,64000.0
PO001515,NCC028,SP0171,2025-04-27 08:48:42,257,21200.0
PO002108,NCC033,SP0051,2025-04-27 14:37:41,556,169100.0
PO003363,NCC043,SP0191,2025-04-28 03:52:59,598,35400.0
PO002925,NCC021,SP0201,2025-04-28 05:23:58,401,564200.0
PO002260,NCC042,SP0170,2025-04-28 12:49:37,404,128100.0
PO002165,NCC021,SP0047,2025-04-28 23:48:56,844,77300.0
PO000856,NCC037,SP0192,2025-04-29 08:03:19,574,367400.0
PO001988,NCC040,SP0030,2025-04-29 09:46:33,315,573500.0
PO003088,NCC025,SP0156,2025-04-29 13:09:55,946,77700.0
PO002482,NCC012,SP0048,2025-04-29 18:44:52,457,42400.0
PO000777,NCC041,SP0063,2025-04-29 18:57:33,642,54500.0
PO001178,NCC015,SP0206,2025-04-29 20:23:30,849,39600.0
PO002075,NCC016,SP0203,2025-04-30 04:05:52,512,569100.0
PO002739,NCC006,SP0061,2025-04-30 16:52:11,827,117600.0
PO000489,NCC014,SP0156,2025-04-30 17:19:57,436,63800.0
PO001848,NCC031,SP0101,2025-04-30 21:38:28,583,233900.0
PO000599,NCC026,SP0061,2025-05-01 03:02:59,198,120500.0
PO003309,NCC023,SP0060,2025-05-01 18:39:57,500,20300.0
PO000025,NCC027,SP0025,2025-05-02 00:03:28,696,26400.0
PO000953,NCC029,SP0151,2025-05-02 03:06:48,28,116000.0
PO000181,NCC011,SP0139,2025-05-02 07:04:55,996,129700.0
PO002450,NCC045,SP0217,2025-05-03 08:19:23,818,177600.0
PO003280,NCC037,SP0157,2025-05-03 09:06:16,863,163000.0
PO002366,NCC045,SP0173,2025-05-03 19:08:01,346,90400.0
PO001766,NCC028,SP0090,2025-05-03 21:18:22,748,513900.0
PO002163,NCC004,SP0054,2025-05-03 21:53:45,924,79300.0
PO002245,NCC015,SP0046,2025-05-04 01:02:14,197,25700.0
PO002415,NCC015,SP0119,2025-05-04 09:31:30,546,148100.0
PO001388,NCC011,SP0180,2025-05-04 12:56:16,883,836500.0
PO003113,NCC024,SP0009,2025-05-04 18:44:58,502,257100.0
PO000530,NCC026,SP0067,2025-05-04 19:46:08,938,11500.0
PO002698,NCC018,SP0129,2025-05-05 05:57:59,591,161700.0
PO003259,NCC044,SP0032,2025-05-05 06:45:52,888,144800.0
PO001364,NCC025,SP0009,2025-05-05 11:15:43,216,324000.0
PO001338,NCC026,SP0146,2025-05-05 13:25:41,162,57800.0
PO001101,NCC029,SP0216,2025-05-05 13:30:14,925,40000.0
PO003206,NCC006,SP0092,2025-05-05 21:23:26,687,32100.0
PO001808,NCC036,SP0029,2025-05-06 05:04:57,31,138800.0
PO002452,NCC041,SP0157,2025-05-06 05:13:55,166,148000.0
PO001854,NCC021,SP0194,2025-05-06 09:35:19,310,76200.0
PO002837,NCC004,SP0170,2025-05-06 15:27:02,669,138600.0
PO001890,NCC036,SP0036,2025-05-06 19:13:39,346,168700.0
PO003379,NCC013,SP0154,2025-05-06 20:58:17,822,23600.0
PO002880,NCC036,SP0136,2025-05-06 23:02:25,657,593200.0
PO000870,NCC022,SP0048,2025-05-07 00:23:58,301,43800.0
PO002784,NCC029,SP0123,2025-05-07 04:24:04,726,139500.0
PO001066,NCC026,SP0045,2025-05-07 22:07:08,706,114400.0
PO000418,NCC014,SP0091,2025-05-07 23:51:59,194,47100.0
PO001567,NCC014,SP0125,2025-05-08 01:42:28,831,124300.0
PO003067,NCC014,SP0154,2025-05-08 11:13:00,323,25300.0
PO000758,NCC028,SP0056,2025-05-08 11:14:23,237,44900.0
PO003256,NCC016,SP0063,2025-05-09 17:27:44,487,51600.0
PO000248,NCC034,SP0166,2025-05-09 22:42:03,837,259300.0
PO000002,NCC034,SP0125,2025-05-10 03:45:46,958,132600.0
PO002486,NCC036,SP0072,2025-05-10 11:41:57,43,404300.0
PO002005,NCC018,SP0078,2025-05-11 06:59:48,501,100500.0
PO003100,NCC002,SP0078,2025-05-11 08:03:20,314,120400.0
PO000653,NCC012,SP0088,2025-05-11 15:52:56,892,61200.0
PO000699,NCC002,SP0105,2025-05-11 18:13:10,238,112400.0
PO003428,NCC030,SP0182,2025-05-11 23:29:11,232,75000.0
PO000955,NCC039,SP0142,2025-05-12 01:56:20,635,320800.0
PO000231,NCC008,SP0197,2025-05-12 09:04:08,896,479800.0
PO001500,NCC040,SP0123,2025-05-12 12:18:23,637,177300.0
PO001803,NCC009,SP0010,2025-05-12 18:23:54,835,625100.0
PO001862,NCC028,SP0143,2025-05-12 20:23:34,428,96700.0
PO002782,NCC041,SP0113,2025-05-14 11:19:46,356,121600.0
PO002658,NCC045,SP0081,2025-05-14 13:20:15,956,29600.0
PO003073,NCC042,SP0197,2025-05-14 21:23:02,226,560400.0
PO002194,NCC042,SP0041,2025-05-15 04:32:44,456,785800.0
PO002029,NCC025,SP0109,2025-05-15 10:24:13,885,638700.0
PO000223,NCC001,SP0024,2025-05-15 14:54:18,43,50700.0
PO002535,NCC033,SP0021,2025-05-15 20:14:14,551,35000.0
PO002690,NCC008,SP0006,2025-05-15 20:17:51,650,612800.0
PO000242,NCC012,SP0033,2025-05-16 10:03:11,780,70300.0
PO000813,NCC042,SP0093,2025-05-16 10:53:37,344,674600.0
PO002185,NCC021,SP0023,2025-05-16 12:54:43,636,126100.0
PO000054,NCC008,SP0140,2025-05-16 15:58:10,373,162700.0
PO000284,NCC008,SP0162,2025-05-16 16:56:32,342,116600.0
PO003005,NCC016,SP0029,2025-05-16 19:33:34,937,160600.0
PO000431,NCC026,SP0206,2025-05-17 05:59:16,915,35900.0
PO001742,NCC005,SP0087,2025-05-17 16:29:29,528,104700.0
PO001000,NCC032,SP0124,2025-05-17 17:30:13,260,52000.0
PO000639,NCC022,SP0011,2025-05-17 18:44:11,228,27500.0
PO001967,NCC034,SP0193,2025-05-17 20:14:46,385,89500.0
PO001510,NCC006,SP0136,2025-05-17 20:52:46,883,523900.0
PO000982,NCC039,SP0201,2025-05-17 23:22:50,861,499500.0
PO002421,NCC001,SP0010,2025-05-18 05:15:45,855,498500.0
PO002543,NCC001,SP0156,2025-05-18 07:36:36,835,75600.0
PO002052,NCC044,SP0048,2025-05-18 08:16:01,42,43500.0
PO000959,NCC034,SP0158,2025-05-18 10:06:33,674,91500.0
PO003344,NCC028,SP0020,2025-05-18 11:39:53,764,52900.0
PO001976,NCC043,SP0166,2025-05-18 15:29:24,219,224500.0
PO000946,NCC032,SP0127,2025-05-18 17:17:53,698,28100.0
PO001525,NCC028,SP0086,2025-05-19 02:30:33,344,97000.0
PO002106,NCC015,SP0195,2025-05-19 05:57:02,759,116500.0
PO002826,NCC042,SP0195,2025-05-19 13:36:36,337,111000.0
PO000395,NCC005,SP0168,2025-05-19 16:06:53,401,20300.0
PO002135,NCC029,SP0082,2025-05-20 01:17:56,555,587100.0
PO002466,NCC026,SP0027,2025-05-20 09:28:47,642,56100.0
PO000468,NCC039,SP0032,2025-05-20 11:39:38,695,101000.0
PO002627,NCC029,SP0179,2025-05-21 00:30:31,64,139800.0
PO003087,NCC020,SP0041,2025-05-21 07:26:17,837,803600.0
PO001002,NCC020,SP0034,2025-05-21 09:41:11,707,169400.0
PO001895,NCC007,SP0131,2025-05-21 11:44:10,746,27400.0
PO001339,NCC005,SP0063,2025-05-21 22:51:12,674,60000.0
PO000322,NCC017,SP0045,2025-05-21 23:16:18,249,141200.0
PO000200,NCC006,SP0074,2025-05-22 01:04:36,946,623500.0
PO002071,NCC037,SP0216,2025-05-22 01:28:15,209,58200.0
PO001269,NCC022,SP0040,2025-05-22 01:37:25,324,137400.0
PO001770,NCC020,SP0026,2025-05-22 03:24:48,949,66100.0
PO001984,NCC032,SP0061,2025-05-22 08:42:20,642,132300.0
PO003003,NCC044,SP0217,2025-05-22 14:13:05,660,140500.0
PO002205,NCC022,SP0172,2025-05-22 16:39:02,241,445000.0
PO001013,NCC030,SP0069,2025-05-23 04:46:13,702,38000.0
PO000285,NCC044,SP0199,2025-05-23 05:40:26,289,88400.0
PO001524,NCC033,SP0149,2025-05-23 18:05:53,677,849300.0
PO003478,NCC043,SP0095,2025-05-23 18:22:44,316,49500.0
PO001670,NCC024,SP0171,2025-05-24 09:49:45,935,21300.0
PO002962,NCC021,SP0163,2025-05-24 14:47:42,447,120500.0
PO001530,NCC002,SP0083,2025-05-24 16:39:21,554,50700.0
PO002876,NCC029,SP0107,2025-05-24 19:45:18,484,199400.0
PO000900,NCC003,SP0051,2025-05-25 07:01:52,80,141200.0
PO002611,NCC037,SP0088,2025-05-25 07:13:10,51,60500.0
PO000227,NCC012,SP0109,2025-05-25 09:37:46,351,585300.0
PO001608,NCC019,SP0072,2025-05-25 12:11:38,693,423400.0
PO002655,NCC020,SP0215,2025-05-25 13:34:07,475,53100.0
PO000782,NCC033,SP0207,2025-05-25 13:43:53,752,21200.0
PO002340,NCC013,SP0033,2025-05-25 16:36:57,715,67500.0
PO001966,NCC037,SP0019,2025-05-26 05:28:32,123,96800.0
PO002442,NCC037,SP0124,2025-05-26 21:41:43,56,41000.0
PO000056,NCC040,SP0038,2025-05-27 02:06:23,312,630400.0
PO000830,NCC011,SP0041,2025-05-27 06:34:37,937,871600.0
PO003490,NCC023,SP0079,2025-05-27 08:24:44,653,23100.0
PO002622,NCC027,SP0089,2025-05-27 16:11:46,697,116600.0
PO001161,NCC013,SP0078,2025-05-27 17:34:40,149,99600.0
PO003290,NCC027,SP0088,2025-05-28 00:38:50,649,60000.0
PO001556,NCC018,SP0180,2025-05-28 01:13:32,178,685300.0
PO002901,NCC035,SP0147,2025-05-28 05:04:37,83,44100.0
PO003489,NCC044,SP0065,2025-05-28 17:17:55,853,537500.0
PO002022,NCC008,SP0071,2025-05-29 03:44:07,258,550100.0
PO003386,NCC002,SP0110,2025-05-29 11:19:35,832,40600.0
PO001019,NCC033,SP0194,2025-05-29 14:43:24,523,104100.0
PO001127,NCC035,SP0036,2025-05-29 19:12:39,201,138000.0
PO002168,NCC045,SP0102,2025-05-30 03:40:12,70,499400.0
PO003275,NCC042,SP0009,2025-05-30 05:03:42,550,328900.0
PO003390,NCC028,SP0213,2025-05-30 06:16:55,457,25100.0
PO000823,NCC013,SP0145,2025-05-30 12:58:33,807,91800.0
PO001802,NCC011,SP0077,2025-05-30 21:19:16,918,82700.0
PO000854,NCC041,SP0075,2025-05-31 03:36:26,132,96600.0
PO002791,NCC026,SP0115,2025-05-31 08:56:51,134,21200.0
PO001385,NCC004,SP0078,2025-05-31 11:21:56,29,95500.0
PO001644,NCC028,SP0194,2025-05-31 18:23:30,342,95300.0
PO002733,NCC037,SP0006,2025-06-01 05:08:33,111,668700.0
PO000351,NCC005,SP0210,2025-06-01 11:24:55,479,21300.0
PO000765,NCC007,SP0127,2025-06-01 18:56:58,968,28700.0
PO002304,NCC034,SP0179,2025-06-01 19:04:35,915,163800.0
PO001475,NCC013,SP0068,2025-06-02 02:38:15,618,38400.0
PO002072,NCC039,SP0139,2025-06-02 05:54:19,489,113000.0
PO000638,NCC005,SP0033,2025-06-02 15:38:52,945,54200.0
PO002027,NCC045,SP0113,2025-06-02 23:27:03,819,106700.0
PO000554,NCC027,SP0185,2025-06-03 00:20:13,875,19400.0
PO000977,NCC030,SP0041,2025-06-03 01:15:33,562,912500.0
PO002912,NCC028,SP0218,2025-06-03 21:15:32,153,107900.0
PO000637,NCC037,SP0124,2025-06-04 03:35:52,585,58200.0
PO000358,NCC022,SP0119,2025-06-04 11:29:36,891,142200.0
PO000097,NCC011,SP0098,2025-06-04 13:18:45,67,74900.0
PO000296,NCC034,SP0173,2025-06-04 17:11:34,933,97000.0
PO002809,NCC015,SP0220,2025-06-04 20:10:21,161,42500.0
PO003195,NCC040,SP0216,2025-06-05 01:38:16,816,45600.0
PO001406,NCC005,SP0050,2025-06-05 03:49:29,170,504400.0
PO002145,NCC022,SP0084,2025-06-05 08:25:01,783,109000.0
PO001411,NCC044,SP0072,2025-06-05 11:26:53,980,358000.0
PO003092,NCC033,SP0063,2025-06-05 11:54:51,584,59000.0
PO000960,NCC037,SP0019,2025-06-05 17:11:03,606,95100.0
PO000904,NCC014,SP0031,2025-06-05 17:18:17,216,42400.0
PO003448,NCC005,SP0153,2025-06-05 21:41:28,700,98700.0
PO002487,NCC028,SP0103,2025-06-06 00:15:39,577,135700.0
PO000430,NCC017,SP0090,2025-06-06 02:01:42,502,472900.0
PO002731,NCC008,SP0014,2025-06-06 06:48:42,346,442800.0
PO001378,NCC041,SP0159,2025-06-06 08:14:55,84,358400.0
PO000779,NCC037,SP0001,2025-06-07 08:35:10,747,30700.0
PO000750,NCC013,SP0128,2025-06-07 09:41:46,610,131200.0
PO003177,NCC039,SP0167,2025-06-07 10:15:58,612,29400.0
PO003380,NCC011,SP0073,2025-06-07 12:24:54,554,65800.0
PO001972,NCC002,SP0181,2025-06-07 17:06:24,220,508300.0
PO001781,NCC010,SP0162,2025-06-07 18:17:00,619,125200.0
PO001913,NCC031,SP0024,2025-06-07 18:31:46,33,61600.0
PO000090,NCC013,SP0152,2025-06-07 20:21:01,949,119900.0
PO000635,NCC002,SP0175,2025-06-08 20:32:53,439,20500.0
PO000940,NCC012,SP0100,2025-06-09 10:23:00,949,173300.0
PO000135,NCC040,SP0037,2025-06-09 12:29:20,124,103600.0
PO002154,NCC013,SP0179,2025-06-09 13:31:57,131,166500.0
PO002401,NCC045,SP0116,2025-06-09 16:41:24,286,369700.0
PO000742,NCC030,SP0076,2025-06-10 03:25:35,118,67200.0
PO002434,NCC036,SP0015,2025-06-10 07:10:09,232,66600.0
PO001126,NCC037,SP0144,2025-06-10 10:47:26,876,121300.0
PO000086,NCC007,SP0126,2025-06-10 11:10:15,807,59000.0
PO002283,NCC002,SP0045,2025-06-10 13:46:18,753,121200.0
PO003376,NCC020,SP0154,2025-06-10 15:33:07,163,24700.0
PO003134,NCC031,SP0162,2025-06-10 15:34:44,27,106100.0
PO002137,NCC008,SP0087,2025-06-10 19:40:56,461,134000.0
PO002879,NCC045,SP0187,2025-06-11 00:46:09,722,133200.0
PO000560,NCC022,SP0069,2025-06-11 06:51:21,522,44800.0
PO000334,NCC008,SP0148,2025-06-11 09:09:12,209,37200.0
PO002716,NCC029,SP0124,2025-06-11 09:45:41,519,46700.0
PO000701,NCC013,SP0097,2025-06-12 04:35:15,409,52700.0
PO001886,NCC026,SP0159,2025-06-12 07:16:35,316,457600.0
PO002760,NCC034,SP0009,2025-06-12 09:40:25,973,308500.0
PO002050,NCC009,SP0030,2025-06-12 11:13:50,131,586700.0
PO001810,NCC025,SP0171,2025-06-12 13:08:00,628,20900.0
PO003021,NCC035,SP0075,2025-06-12 19:18:41,437,95900.0
PO001811,NCC022,SP0049,2025-06-12 21:13:03,712,118100.0
PO001982,NCC040,SP0160,2025-06-13 05:37:50,156,43500.0
PO001333,NCC013,SP0118,2025-06-13 22:59:21,991,107600.0
PO001365,NCC013,SP0041,2025-06-13 22:59:50,573,895900.0
PO001182,NCC003,SP0116,2025-06-14 01:28:00,501,385800.0
PO000403,NCC023,SP0047,2025-06-14 02:49:38,885,91000.0
PO002533,NCC028,SP0046,2025-06-14 03:12:14,218,25600.0
PO000279,NCC005,SP0205,2025-06-14 12:37:51,124,308700.0
PO002392,NCC009,SP0117,2025-06-14 13:01:44,31,29900.0
PO003231,NCC019,SP0157,2025-06-14 14:26:56,480,136400.0
PO002835,NCC021,SP0128,2025-06-14 15:19:50,159,169200.0
PO001643,NCC009,SP0101,2025-06-14 17:33:13,213,209300.0
PO002422,NCC035,SP0138,2025-06-14 20:29:11,391,25700.0
PO001323,NCC029,SP0194,2025-06-15 05:06:49,698,89900.0
PO003473,NCC034,SP0205,2025-06-15 20:01:44,399,266000.0
PO003305,NCC024,SP0039,2025-06-15 23:05:41,726,14900.0
PO001874,NCC002,SP0035,2025-06-16 00:55:13,306,493600.0
PO000781,NCC013,SP0125,2025-06-16 03:53:33,339,142600.0
PO000314,NCC041,SP0155,2025-06-16 04:17:29,872,162900.0
PO001300,NCC024,SP0114,2025-06-16 09:36:31,188,62700.0
PO000714,NCC034,SP0196,2025-06-16 11:01:41,548,90900.0
PO002070,NCC045,SP0066,2025-06-16 17:47:22,768,316700.0
PO003331,NCC030,SP0162,2025-06-16 19:03:19,863,114300.0
PO002678,NCC027,SP0026,2025-06-16 19:25:42,238,59300.0
PO000802,NCC028,SP0175,2025-06-17 01:03:15,849,19400.0
PO002445,NCC006,SP0139,2025-06-17 02:03:57,570,113400.0
PO001846,NCC002,SP0051,2025-06-17 08:09:47,176,174600.0
PO002530,NCC017,SP0057,2025-06-17 08:15:34,772,137800.0
PO002045,NCC016,SP0040,2025-06-17 09:41:01,571,121000.0
PO001619,NCC007,SP0120,2025-06-17 10:13:47,116,102000.0
PO002994,NCC035,SP0061,2025-06-17 10:29:11,547,155600.0
PO001144,NCC016,SP0138,2025-06-17 18:30:04,87,25400.0
PO003049,NCC001,SP0011,2025-06-17 18:56:53,739,30200.0
PO002629,NCC042,SP0094,2025-06-17 19:46:22,546,76400.0
PO001511,NCC042,SP0168,2025-06-17 23:24:55,688,21100.0
PO003257,NCC024,SP0201,2025-06-18 08:33:56,358,484200.0
PO001410,NCC036,SP0177,2025-06-18 10:03:42,900,121900.0
PO003355,NCC036,SP0107,2025-06-18 16:23:15,992,167100.0
PO001610,NCC035,SP0070,2025-06-18 18:44:14,20,86400.0
PO003084,NCC022,SP0064,2025-06-19 04:33:19,960,108100.0
PO003310,NCC016,SP0163,2025-06-19 05:23:56,256,126100.0
PO000741,NCC040,SP0064,2025-06-20 00:06:49,531,128300.0
PO000387,NCC003,SP0179,2025-06-20 05:39:14,479,139300.0
PO000386,NCC004,SP0132,2025-06-20 10:03:26,64,251700.0
PO001671,NCC012,SP0138,2025-06-20 22:52:05,645,25800.0
PO003263,NCC012,SP0197,2025-06-21 12:28:33,618,529300.0
PO000952,NCC040,SP0047,2025-06-21 20:00:11,792,90300.0
PO001723,NCC003,SP0132,2025-06-21 20:54:29,27,293100.0
PO002182,NCC038,SP0133,2025-06-22 00:13:50,28,147000.0
PO000169,NCC034,SP0206,2025-06-22 10:30:55,953,36600.0
PO001111,NCC018,SP0028,2025-06-22 11:03:56,117,102000.0
PO000075,NCC004,SP0128,2025-06-22 23:25:37,24,162000.0
PO000915,NCC029,SP0217,2025-06-23 00:55:07,652,166600.0
PO000026,NCC011,SP0106,2025-06-23 00:56:25,481,112900.0
PO003472,NCC004,SP0195,2025-06-23 04:03:54,143,112000.0
PO003205,NCC011,SP0102,2025-06-23 08:46:36,873,459600.0
PO002575,NCC034,SP0179,2025-06-23 09:12:08,29,143500.0
PO001706,NCC028,SP0104,2025-06-23 09:53:50,291,750700.0
PO001832,NCC011,SP0212,2025-06-23 14:32:03,351,122000.0
PO001722,NCC021,SP0050,2025-06-23 21:39:18,854,413800.0
PO000068,NCC019,SP0110,2025-06-24 00:24:09,465,40500.0
PO002928,NCC040,SP0213,2025-06-24 00:31:09,107,23700.0
PO002819,NCC013,SP0205,2025-06-24 07:05:53,402,277500.0
PO001753,NCC004,SP0120,2025-06-24 08:31:03,58,100800.0
PO001023,NCC015,SP0012,2025-06-24 08:45:55,442,126200.0
PO003451,NCC008,SP0208,2025-06-24 15:44:36,504,73600.0
PO001398,NCC035,SP0015,2025-06-24 20:57:14,38,64200.0
PO000832,NCC019,SP0180,2025-06-24 22:44:10,463,747100.0
PO000641,NCC026,SP0054,2025-06-25 04:23:29,671,74700.0
PO003008,NCC038,SP0057,2025-06-25 09:39:17,370,121800.0
PO002618,NCC036,SP0111,2025-06-25 12:59:07,843,39100.0
PO003045,NCC007,SP0109,2025-06-25 15:35:36,309,493700.0
PO000970,NCC023,SP0140,2025-06-26 00:04:08,36,146000.0
PO002015,NCC031,SP0199,2025-06-26 04:07:01,729,81900.0
PO003128,NCC041,SP0195,2025-06-26 04:36:30,399,158400.0
PO003004,NCC034,SP0055,2025-06-26 04:38:39,32,123900.0
PO002054,NCC014,SP0211,2025-06-26 06:59:05,592,149500.0
PO003117,NCC007,SP0101,2025-06-26 10:00:00,197,226500.0
PO003243,NCC017,SP0050,2025-06-26 15:33:36,752,395300.0
PO003292,NCC028,SP0220,2025-06-27 02:09:25,747,41700.0
PO002552,NCC027,SP0186,2025-06-27 03:08:56,282,674300.0
PO002836,NCC037,SP0109,2025-06-27 03:38:38,686,632000.0
PO002021,NCC021,SP0063,2025-06-27 10:38:14,195,49300.0
PO002744,NCC019,SP0106,2025-06-27 11:21:29,486,127700.0
PO000306,NCC026,SP0076,2025-06-27 13:47:03,734,59100.0
PO002088,NCC042,SP0048,2025-06-27 14:28:53,490,41600.0
PO003214,NCC030,SP0050,2025-06-27 15:32:36,321,413700.0
PO003485,NCC012,SP0078,2025-06-27 17:55:04,571,127900.0
PO000426,NCC002,SP0140,2025-06-27 23:46:09,213,151300.0
PO003101,NCC041,SP0203,2025-06-28 03:32:07,485,727300.0
PO002084,NCC009,SP0187,2025-06-28 03:49:19,487,148800.0
PO003165,NCC017,SP0034,2025-06-28 05:43:20,727,144400.0
PO000257,NCC005,SP0125,2025-06-28 08:45:07,290,152200.0
PO003221,NCC013,SP0060,2025-06-28 09:03:25,463,21700.0
PO001852,NCC011,SP0013,2025-06-28 23:14:11,435,69300.0
PO000259,NCC010,SP0117,2025-06-29 04:29:03,594,33600.0
PO003126,NCC032,SP0177,2025-06-29 06:57:07,565,153400.0
PO001943,NCC043,SP0030,2025-06-29 15:53:51,371,576000.0
PO001938,NCC027,SP0183,2025-06-29 23:00:00,116,79900.0
PO001693,NCC043,SP0140,2025-06-30 01:28:07,565,159400.0
PO000490,NCC016,SP0193,2025-06-30 02:53:45,403,77900.0
PO001676,NCC014,SP0084,2025-06-30 08:10:56,637,99900.0
PO001321,NCC029,SP0088,2025-06-30 09:03:13,578,66100.0
PO001063,NCC025,SP0115,2025-06-30 13:34:56,727,20100.0
PO000133,NCC026,SP0217,2025-06-30 15:09:44,862,184100.0
PO003319,NCC023,SP0092,2025-07-01 09:11:38,727,31900.0
PO003132,NCC039,SP0088,2025-07-01 20:06:32,212,61200.0
PO002650,NCC040,SP0190,2025-07-01 23:02:34,809,29200.0
PO000790,NCC034,SP0146,2025-07-03 13:24:22,126,57000.0
PO002657,NCC026,SP0018,2025-07-03 19:27:30,32,536500.0
PO000070,NCC027,SP0082,2025-07-03 20:53:14,811,503200.0
PO000826,NCC030,SP0197,2025-07-04 02:55:16,50,588200.0
PO001650,NCC027,SP0013,2025-07-04 05:21:14,945,81200.0
PO001273,NCC031,SP0089,2025-07-04 10:58:00,273,111000.0
PO000801,NCC026,SP0161,2025-07-04 11:32:50,121,62000.0
PO002795,NCC043,SP0033,2025-07-04 12:52:46,708,61600.0
PO003443,NCC010,SP0052,2025-07-04 15:43:10,868,27400.0
PO002851,NCC005,SP0181,2025-07-05 04:08:19,854,459600.0
PO002646,NCC040,SP0012,2025-07-05 04:58:38,203,123800.0
PO001649,NCC031,SP0169,2025-07-05 12:10:25,135,573000.0
PO003399,NCC011,SP0196,2025-07-05 14:15:51,928,95100.0
PO000304,NCC002,SP0002,2025-07-05 14:40:33,488,28300.0
PO001018,NCC044,SP0056,2025-07-05 15:14:12,298,44100.0
PO000150,NCC033,SP0048,2025-07-05 16:57:22,337,44400.0
PO000794,NCC033,SP0039,2025-07-05 17:05:17,207,14400.0
PO002572,NCC006,SP0037,2025-07-05 21:54:26,941,105500.0
PO003076,NCC029,SP0081,2025-07-06 00:21:13,803,33900.0
PO000113,NCC014,SP0040,2025-07-06 09:34:34,456,110300.0
PO002043,NCC010,SP0070,2025-07-06 12:33:05,988,112200.0
PO001025,NCC037,SP0182,2025-07-06 12:51:37,316,76200.0
PO003135,NCC031,SP0173,2025-07-06 20:10:48,943,104800.0
PO000574,NCC041,SP0021,2025-07-07 01:36:31,684,34800.0
