MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH001995,KH0273,23/11/2024 10:55:00,Đại lý,NV16,Đã giao
DH005046,KH0144,18/04/2025 01:14:00,Showroom,NV04,Đã giao
DH000596,KH0035,29/06/2026 05:36:00,Sàn Lazada,NV16,Mới
DH003710,KH0246,20/06/2026 23:55:00,Đại lý,NV21,Trả hàng
DH010009,KH0089,03/12/2025 10:31:00,Đại lý,NV29,Đã giao
DH008492,KH0293,15/10/2024 12:03:00,Showroom,NV27,Đã giao
DH000079,KH0419,27/12/2024 04:46:00,Sàn Shopee,NV28,Đã giao
DH010633,KH0257,08/03/2025 06:14:00,Đại lý,NV23,Đã giao
DH004466,KH0184,19/06/2026 22:55:00,Sàn Lazada,NV27,Đã giao
DH004586,KH0241,30/01/2026 11:12:00,Đại lý,NV26,Trả hàng
DH006588,KH0023,26/09/2024 05:02:00,Sàn Lazada,NV18,Đã giao
DH002387,KH0272,04/11/2024 00:52:00,Shopee,NV30,Đã giao
DH002378,KH0164,04/06/2025 17:47:00,Ban le,NV14,Đã giao
DH008682,KH0166,28/12/2025 16:51:00,Đại lý,NV24,Đã giao
DH002202,KH0442,25/05/2025 03:18:00,Đại lý,NV19,Đã giao
DH005909,KH0183,20/11/2024 21:13:00,Showroom,NV14,Đã giao
DH011631,,09/07/2026 05:47:00,Ban le,NV28,Đã giao
DH003487,KH0253,10/02/2025 22:12:00,TMĐT - Tiki,NV29,Đang xử lý
DH001205,KH0352,28/05/2025 00:13:00,Sàn Shopee,NV10,Đã giao
DH008244,KH0108,13/08/2024 16:06:00,TMĐT - Tiki,NV04,Đang xử lý
DH004207,KH0271,14/10/2024 12:37:00,Ban le,NV05,Đã giao
DH000237,KH0391,08/09/2025 11:28:00,TMĐT - Tiki,NV03,Trả hàng
DH004927,KH0173,10/12/2024 04:52:00,Ban le,NV22,Đang xử lý
DH005240,KH0071,20/07/2025 11:36:00,Lazada,NV16,Đã giao
DH001171,KH0183,08/11/2024 16:27:00,Showroom,NV07,Đã giao
DH003065,KH9010,05/08/2025 02:28:00,Showroom,NV20,Đã giao
DH009707,KH0081,04/09/2024 17:15:00,Sàn Lazada,NV17,Đang xử lý
DH001796,KH0095,27/03/2025 21:10:00,Đại lý,NV05,Đã giao
DH003011,KH0362,28/03/2026 16:13:00,Bán lẻ,NV18,Đã giao
DH004936,KH0269,02/05/2025 10:32:00,Shopee,NV21,Đã giao
DH002525,KH0171,03/01/2025 04:36:00,Sàn Shopee,NV12,Đã giao
DH007720,KH0048,10/09/2024 14:18:00,TMĐT - Tiki,NV03,Đang xử lý
DH006863,KH0113,22/03/2025 23:10:00,TMĐT - Lazada,NV27,Đã giao
DH001905,KH0114,25/03/2025 02:41:00,Đại lý,NV05,Trả hàng
DH011115,KH0306,18/12/2024 00:20:00,Bán lẻ trực tiếp,NV14,Đã giao
DH004802,KH0155,2025-03-14 20:20:00,Đại lý,NV27,Đã giao
DH003216,KH0439,03/12/2024 20:27:00,Ban le,NV18,Đã giao
DH003759,KH0081,15/06/2025 19:50:00,Sàn Shopee,NV21,Đã giao
DH002485,KH0222,14/08/2025 06:17:00,Sàn Lazada,NV19,Đã giao
DH001161,KH0447,17/05/2025 10:29:00,Showroom,NV23,Đã giao
DH009361,KH0002,21/09/2024 20:11:00,Bán lẻ,NV27,Đang xử lý
DH000989,KH0193,16/12/2024 02:15:00,Showroom,NV09,Đang xử lý
DH004269,KH0366,01/04/2026 23:29:00,Đại lý,NV13,Đã giao
DH004344,KH0290,18/10/2024 20:03:00,Lazada,NV18,Đã giao
DH009188,KH0262,14/12/2025 23:45:00,TMĐT - Tiki,NV30,Đã giao
DH010443,KH0012,03/04/2026 15:07:00,Lazada,NV18,Đã giao
DH004872,KH0304,06/01/2026 15:30:00,Showroom,NV15,Đã giao
DH008886,KH0391,15/01/2025 15:45:00,Ban le,NV18,Đã giao
DH004753,KH0447,07/02/2025 04:20:00,Bán lẻ,NV02,Đã giao
DH002774,KH0447,23/10/2025 14:31:00,TMĐT - Shopee,NV09,Đã giao
DH007974,KH0135,13/10/2024 14:06:00,Showroom,NV07,Đã giao
DH004549,KH0115,24/10/2025 14:28:00,Ban le,NV24,Đang xử lý
DH010985,KH0412,24/08/2025 22:06:00,Showroom,NV14,Đã giao
DH006036,KH0391,05/05/2025 07:37:00,Showroom,NV08,Đã hủy
DH006164,KH0428,11/04/2026 01:38:00,TMĐT - Tiki,NV07,Đang xử lý
DH006123,KH0194,15/01/2026 07:48:00,TMĐT - Tiki,NV13,Đã giao
DH010856,KH0365,21/07/2025 23:47:00,Đại lý,NV13,Đã giao
DH003552,KH0274,2025-04-15 15:11:00,Bán lẻ trực tiếp,NV18,Đang xử lý
DH008629,KH0442,26/06/2025 20:13:00,TMĐT - Tiki,NV11,Trả hàng
DH001815,KH0229,09/09/2024 03:38:00,Shopee,NV22,Đã giao
DH9900110,KH0394,07/09/2025 23:16:00,Đại lý,NV10,Đã giao
DH003782,KH0262,20/11/2024 18:10:00,Showroom,NV13,Đã giao
DH008451,KH0412,18/05/2025 02:30:00,TMĐT - Tiki,NV09,Đã hủy
DH011208,KH0211,13/12/2025 14:10:00,TMĐT - Tiki,NV18,Trả hàng
DH010257,KH0391,11/11/2024 04:10:00,Đại lý,NV04,Đã giao
DH004678,KH0128,06/12/2025 16:00:00,TMĐT - Tiki,NV02,Đã giao
DH000185,KH0102,20/03/2025 01:06:00,Shopee,NV12,Đã giao
DH001457,KH0289,23/12/2025 03:53:00,Đại lý,NV01,Đã giao
DH004522,KH0325,08/12/2025 00:24:00,Lazada,NV11,Đã giao
DH004967,KH0265,04/08/2024 06:01:00,Đại lý,NV15,Đã giao
DH009686,KH0035,15/10/2024 18:03:00,Ban le,NV25,Đã giao
DH003865,KH0261,23/05/2025 14:21:00,TMĐT - Lazada,NV03,Đang xử lý
DH007475,KH0442,30/11/2025 06:48:00,TMĐT - Tiki,NV17,Đã giao
DH002766,KH0192,21/09/2024 00:04:00,Bán lẻ,NV06,Đã giao
DH004209,KH0179,12/12/2024 02:14:00,Ban le,NV27,Đã giao
DH007238,KH0384,06/12/2025 02:10:00,Bán lẻ,NV19,Đã giao
DH010434,KH0179,07/11/2024 10:12:00,Sàn Lazada,NV10,Đã giao
DH008297,KH0265,20/12/2025 01:45:00,TMĐT - Shopee,NV05,Đã giao
DH005206,KH0128,20/10/2025 16:51:00,Ban le,NV23,Trả hàng
DH006670,KH0250,12/07/2025 13:02:00,Bán lẻ trực tiếp,NV23,Đã giao
DH008754,KH0197,18/10/2025 11:50:00,Sàn Shopee,NV17,Đã giao
DH011636,KH0139,19/12/2024 21:59:00,Bán lẻ trực tiếp,NV28,Đang xử lý
DH004608,KH0155,15/01/2026 18:36:00,Đại lý,NV28,Đã giao
DH002990,KH0421,21/04/2025 00:11:00,Ban le,NV02,Đã giao
DH007839,KH0426,31/12/2024 06:58:00,TMĐT - Tiki,NV26,Đã giao
DH000364,KH0055,06/10/2024 14:32:00,Bán lẻ trực tiếp,NV30,Đã hủy
DH005655,KH0044,31/01/2025 00:20:00,Lazada,NV16,Đã giao
DH005493,KH0122,27/02/2026 17:29:00,Shopee,NV30,Đã hủy
DH001455,KH0447,18/12/2025 18:04:00,Đại lý,NV21,Đã giao
DH001735,KH0314,19/08/2025 01:47:00,Sàn Lazada,NV29,Đã giao
DH002289,KH0139,12/10/2025 07:41:00,TMĐT - Tiki,NV29,Đã giao
DH009650,KH0089,11/12/2024 09:47:00,Showroom,NV09,Đã giao
DH000837,KH0262,15/09/2025 03:33:00,Lazada,NV03,Đã giao
DH006964,KH0447,03/08/2025 10:01:00,Sàn Shopee,NV24,Đã hủy
DH008708,KH0199,03/01/2026 08:02:00,Lazada,NV28,Đã giao
DH000610,KH0243,16/04/2026 22:52:00,Ban le,NV06,Đã giao
DH010912,,14/07/2026 13:35:00,TMĐT - Tiki,NV09,Đã giao
DH005403,KH0074,24/04/2026 02:18:00,Bán lẻ,NV18,Đã giao
DH002096,KH0442,29/04/2025 03:11:00,TMĐT - Tiki,NV01,Đang xử lý
DH005590,KH0108,08/02/2025 19:54:00,Sàn Shopee,NV16,Đã hủy
DH004013,KH0442,26/10/2024 22:45:00,Sàn Lazada,NV16,Đã giao
DH002373,,01/11/2024 20:59:00,Đại lý,NV22,Đã giao
DH005388,KH0242,08/06/2025 22:18:00,Đại lý,NV29,Đang xử lý
DH006810,KH0227,16/04/2026 09:25:00,Showroom,NV11,Trả hàng
DH000753,KH0020,21/03/2026 15:07:00,Sàn Lazada,NV02,Đã giao
DH006712,KH0077,06/08/2024 06:45:00,Showroom,NV21,Đã giao
DH007426,KH0418,10/09/2025 06:45:00,Đại lý,NV19,Đã giao
DH006479,KH0222,24/12/2024 12:53:00,Showroom,NV17,Đã giao
DH002770,KH0436,25/08/2024 11:25:00,Sàn Lazada,NV23,Đã giao
DH008522,KH0008,07/04/2025 06:00:00,TMĐT - Tiki,NV15,Đã giao
DH009596,KH0021,16/09/2025 23:44:00,Ban le,NV16,Đang xử lý
DH007484,KH0442,24/11/2025 00:38:00,Đại lý,NV06,Đã hủy
DH006489,KH0155,07/11/2024 13:59:00,Đại lý,NV22,Đã giao
DH010208,KH0257,16/12/2025 07:14:00,Sàn Lazada,NV03,Đang xử lý
DH010252,KH0267,02/05/2026 05:12:00,Đại lý,NV24,Đã giao
DH011263,KH0039,28/09/2024 03:26:00,Đại lý,NV15,Đã giao
DH011875,KH0128,24/02/2025 23:32:00,Showroom,NV01,Mới
DH009995,KH0265,21/04/2026 20:28:00,Bán lẻ,NV23,Đã giao
DH003961,KH0054,04/11/2024 21:19:00,TMĐT - Tiki,NV30,Đã giao
DH009210,KH0261,25/11/2024 14:53:00,Lazada,NV20,Đã giao
DH000655,KH0447,18/11/2025 09:28:00,Showroom,NV06,Đã giao
DH011787,KH0114,29/11/2025 19:31:00,Ban le,NV11,Đã giao
DH001116,KH0413,12/12/2024 02:13:00,Sàn Lazada,NV26,Đã giao
DH006751,KH0093,10/06/2026 16:24:00,TMĐT - Tiki,NV01,Mới
DH010360,KH0008,23/11/2024 05:49:00,Ban le,NV12,Trả hàng
DH010323,KH0396,08/08/2024 10:13:00,Đại lý,NV04,Đã giao
DH004733,KH0442,03/09/2024 10:45:00,Showroom,NV23,Đã hủy
DH010344,KH0127,26/02/2026 03:25:00,Đại lý,NV18,Đã giao
DH000154,KH0193,09/10/2025 00:29:00,Đại lý,NV07,Đã giao
DH011797,KH0111,09/10/2025 00:48:00,Showroom,NV08,Đã giao
DH004797,KH0368,11/06/2025 00:07:00,Ban le,NV26,Đã giao
DH001539,KH0141,29/06/2026 22:04:00,Showroom,NV05,Đã giao
DH011633,KH0162,02/04/2026 20:11:00,Ban le,NV05,Đã giao
DH003705,KH0248,18/10/2024 12:55:00,Sàn Shopee,NV06,Đã giao
DH004546,KH0273,27/04/2025 20:22:00,TMĐT - Tiki,NV01,Mới
DH005648,KH0262,29/07/2026 09:16:00,Bán lẻ,NV03,Đã giao
DH005473,KH0053,13/12/2025 17:46:00,Bán lẻ,NV15,Đã giao
DH009495,KH0424,19/12/2024 21:11:00,Sàn Shopee,NV22,Đang xử lý
DH008535,KH0438,05/12/2024 07:08:00,TMĐT - Shopee,NV22,Mới
DH008448,KH0447,09/02/2026 23:26:00,Ban le,NV17,Đã giao
DH005510,KH0155,26/03/2025 12:13:00,Bán lẻ,NV06,Đã giao
DH003745,KH0199,09/09/2025 09:39:00,Sàn Lazada,NV10,Đã giao
DH001351,KH0445,07/03/2026 14:04:00,TMĐT - Tiki,NV30,Đã giao
DH000900,KH0227,04/20/2026 21:22:00,Đại lý,NV02,Đã giao
DH007303,KH0070,08/09/2025 04:08:00,Sàn Shopee,NV28,Đang xử lý
DH006108,KH0227,09/01/2026 03:25:00,TMĐT - Shopee,NV12,Đã giao
DH001571,KH0384,10/02/2026 19:21:00,TMĐT - Tiki,NV09,Đã giao
DH002238,KH0114,22/08/2025 22:08:00,Bán lẻ,NV09,Đã giao
DH006280,KH0010,18/08/2025 11:25:00,Lazada,NV17,Mới
DH008279,KH0122,2024-12-14 01:36:00,Shopee,NV21,Đã giao
DH008394,KH0192,04/04/2025 18:13:00,Đại lý,NV02,Đã giao
DH003370,KH0262,05/05/2025 15:53:00,Sàn Lazada,NV15,Đã hủy
DH000924,KH0051,23/04/2026 21:13:00,Sàn Shopee,NV17,Đã giao
DH003651,KH0262,12/05/2026 14:25:00,Ban le,NV18,Đã giao
DH009566,KH0262,15/11/2025 09:16:00,Bán lẻ,NV30,Đã giao
DH005562,KH0421,30/10/2025 13:05:00,TMĐT - Tiki,NV22,Đã giao
DH005226,KH0122,25/12/2025 03:17:00,Ban le,NV14,Đã giao
DH005115,KH0008,12/01/2025 22:34:00,Showroom,NV07,Đang xử lý
DH011873,KH0442,18/10/2024 18:53:00,TMĐT - Tiki,NV19,Đã giao
DH007828,KH0262,04/08/2024 05:11:00,Ban le,NV08,Đang xử lý
DH003621,,19/03/2025 10:23:00,TMĐT - Tiki,NV09,Đã giao
DH009962,KH9001,14/03/2026 00:47:00,Đại lý,NV16,Đã giao
DH009142,KH0391,27/12/2024 13:42:00,Đại lý,NV11,Đã giao
DH006568,KH0404,08/11/2024 04:44:00,Đại lý,NV27,Đã giao
DH009146,KH0325,14/09/2025 03:00:00,Bán lẻ,NV04,Đã giao
DH007256,KH0131,21/10/2025 19:46:00,TMĐT - Lazada,NV19,Đã giao
DH004198,KH0070,10/02/2025 00:04:00,Bán lẻ,NV18,Đã hủy
DH001714,KH0215,08/11/2024 09:42:00,TMĐT - Tiki,NV26,Đã giao
DH001808,KH0382,08/07/2026 02:42:00,Bán lẻ,NV15,Đã hủy
DH010846,KH0281,19/08/2025 06:23:00,Showroom,NV18,Đã giao
DH000036,KH0447,21/04/2026 00:04:00,Ban le,NV05,Đã giao
DH008450,KH0402,04/11/2025 18:10:00,TMĐT - Tiki,NV01,Đã giao
DH009450,KH0365,01/02/2026 06:33:00,Ban le,NV10,Đã giao
DH000726,KH0391,14/12/2024 11:24:00,Đại lý,NV11,Đã giao
DH007516,KH0070,23/01/2025 02:54:00,Sàn Shopee,NV15,Đã giao
DH006541,KH0227,24/08/2024 03:21:00,Lazada,NV29,Đã giao
DH004336,KH0046,24/04/2026 11:45:00,Sàn Shopee,NV09,Đã giao
DH000789,KH0108,29/07/2026 17:39:00,Sàn Lazada,NV07,Đã giao
DH007676,KH0364,25/09/2025 16:37:00,Sàn Lazada,NV10,Đã giao
DH011850,KH0272,21/06/2026 12:35:00,TMĐT - Tiki,NV05,Đang xử lý
DH003162,KH9000,11/02/2025 08:51:00,TMĐT - Tiki,NV03,Đã giao
DH005905,,09/11/2024 23:18:00,Đại lý,NV28,Đã giao
DH011767,KH0241,09/07/2025 12:32:00,Đại lý,NV11,Đã giao
DH002740,KH0018,25/02/2025 10:07:00,Bán lẻ,NV23,Đã giao
DH007556,KH0258,27/06/2025 23:30:00,Lazada,NV22,Đã giao
DH001948,KH0135,11/04/2025 19:27:00,TMĐT - Lazada,NV02,Đang xử lý
DH005139,KH0282,16/01/2025 13:24:00,Shopee,NV27,Đã hủy
DH007509,KH0018,28/03/2025 06:24:00,TMĐT - Tiki,NV19,Đã giao
DH004977,KH0012,10/10/2024 13:39:00,Showroom,NV09,Đang xử lý
DH008410,KH0100,05/06/2025 05:18:00,Sàn Shopee,NV08,Đã giao
DH005642,KH0249,17/04/2026 08:44:00,Shopee,NV02,Đã giao
DH005826,KH0063,18/05/2026 15:31:00,Sàn Lazada,NV23,Đã giao
DH001396,KH0377,01/04/2026 18:40:00,Sàn Lazada,NV11,Đã giao
DH005159,KH9007,26/04/2025 12:13:00,Lazada,NV14,Đã giao
DH002570,KH0262,30/08/2024 11:50:00,TMĐT - Tiki,NV06,Đã giao
DH002625,KH0446,31/03/2025 03:05:00,TMĐT - Tiki,NV22,Đã giao
DH010639,KH0326,18/07/2025 04:33:00,Shopee,NV08,Đang xử lý
DH003944,KH0053,09/09/2024 17:15:00,Lazada,NV25,Đã giao
DH011285,KH0391,10/08/2025 10:02:00,Showroom,NV30,Đã giao
DH007048,KH0428,29/03/2026 23:56:00,Lazada,NV02,Đã giao
DH002876,KH0070,04/11/2025 03:19:00,Bán lẻ,NV05,Đã giao
DH009701,KH0179,17/09/2024 20:36:00,Showroom,NV05,Đã giao
DH007764,KH0402,20/03/2026 11:48:00,Đại lý,NV22,Đã giao
DH005622,KH0192,06/06/2025 01:50:00,Sàn Lazada,NV15,Đã giao
DH006873,KH0265,11/10/2024 22:40:00,Bán lẻ,NV03,Đã giao
DH002481,KH0283,23/12/2025 14:30:00,Shopee,NV06,Đã giao
DH009562,KH0155,07/04/2025 06:46:00,TMĐT - Tiki,NV28,Đã giao
DH002922,KH0077,28/10/2025 16:42:00,TMĐT - Tiki,NV22,Đã giao
DH005639,KH0249,31/07/2025 17:32:00,Showroom,NV05,Đã giao
DH009624,KH0314,11/02/2024 04:46:00,Sàn Shopee,NV03,Đã giao
DH011313,KH0249,01/07/2026 02:33:00,Showroom,NV02,Đã giao
DH006503,KH0184,14/01/2025 13:55:00,TMĐT - Tiki,NV18,Đã giao
DH000866,KH0056,17/01/2025 08:09:00,TMĐT - Tiki,NV06,Đã giao
DH007892,KH0413,2024-09-28 07:45:00,Lazada,NV24,Trả hàng
DH000457,KH0045,14/11/2024 22:57:00,Sàn Shopee,NV07,Đã hủy
DH001167,KH0057,14/07/2026 02:58:00,TMĐT - Tiki,NV20,Đã giao
DH001240,KH0070,30/12/2024 19:54:00,TMĐT - Tiki,NV08,Đã giao
DH001404,KH0409,01/06/2026 03:42:00,Ban le,NV17,Đã giao
DH001780,KH0160,22/06/2026 17:13:00,Sàn Shopee,NV15,Đã hủy
DH011832,KH0008,27/05/2026 13:04:00,Ban le,NV15,Đã giao
DH002599,KH0281,11/12/2024 03:50:00,Sàn Shopee,NV03,Đã giao
DH002178,KH0124,24/07/2026 09:35:00,Đại lý,NV20,Đã hủy
DH000411,KH0377,16/01/2025 13:49:00,Showroom,NV20,Trả hàng
DH000368,KH0343,20/06/2025 00:36:00,Bán lẻ,NV29,Đã giao
DH000491,KH0391,15/08/2025 09:41:00,TMĐT - Tiki,NV22,Đã giao
DH004116,KH0184,10/01/2025 10:01:00,Sàn Lazada,NV27,Đã giao
DH005756,KH0070,11/05/2025 16:34:00,Sàn Shopee,NV01,Đã giao
DH009415,KH0012,14/01/2025 05:12:00,Lazada,NV03,Đã giao
DH010232,KH0265,03/11/2025 10:05:00,Shopee,NV02,Đã giao
DH009378,KH0002,08/11/2024 19:24:00,Ban le,NV02,Đã giao
DH005050,KH0070,02/10/2025 16:50:00,Lazada,NV15,Đã giao
DH003265,KH0151,09/05/2025 17:45:00,TMĐT - Tiki,NV04,Đã giao
DH003276,KH0008,27/09/2025 10:37:00,Lazada,NV02,Đã hủy
DH010356,KH0262,03/01/2026 00:15:00,Lazada,NV22,Trả hàng
DH001985,KH0367,06/07/2025 21:44:00,Sàn Lazada,NV22,Đã giao
DH004438,KH0051,31/05/2026 02:19:00,Đại lý,NV03,Đã giao
DH001321,KH0367,18/10/2024 09:13:00,Sàn Shopee,NV19,Đã giao
DH007680,KH0302,05/08/2025 01:44:00,Đại lý,NV14,Đã giao
DH005995,KH0413,26/11/2024 06:11:00,Bán lẻ,NV20,Đã giao
DH001231,KH0261,09/01/2025 20:26:00,Bán lẻ,NV15,Đã giao
DH010277,KH0034,20/11/2025 01:54:00,Showroom,NV23,Đã giao
DH004048,KH0447,10/12/2024 00:39:00,TMĐT - Tiki,NV08,Trả hàng
DH005325,KH0035,18/12/2025 17:56:00,TMĐT - Tiki,NV11,Đã giao
DH004443,KH0271,01/06/2025 01:19:00,Đại lý,NV28,Đã giao
DH002159,KH0212,01/11/2025 21:32:00,TMĐT - Shopee,NV26,Trả hàng
DH002508,KH0409,19/02/2025 12:30:00,TMĐT - Tiki,NV25,Đã giao
DH001550,KH0053,15/07/2025 12:29:00,Shopee,NV23,Đã giao
DH001129,KH0035,11/05/2026 04:01:00,TMĐT - Tiki,NV10,Đã giao
DH000166,KH0204,21/11/2025 11:02:00,TMĐT - Tiki,NV02,Đang xử lý
DH005237,KH0227,05/05/2025 05:03:00,TMĐT - Tiki,NV14,Đã giao
DH000355,KH0442,28/09/2025 21:08:00,Sàn Shopee,NV06,Đã giao
DH005520,KH0070,15/05/2026 06:00:00,Bán lẻ,NV16,Đã giao
DH000025,KH0053,07/12/2025 23:34:00,TMĐT - Tiki,NV26,Đã giao
DH004135,KH0391,28/04/2026 18:12:00,Bán lẻ trực tiếp,NV19,Đã hủy
DH005938,KH0251,14/11/2024 00:02:00,Showroom,NV04,Đã giao
DH006051,KH0367,03/06/2026 12:33:00,Đại lý,NV07,Đã giao
DH002920,KH0093,09/08/2024 04:22:00,TMĐT - Tiki,NV05,Đã giao
DH008383,KH0019,30/09/2025 08:04:00,Ban le,NV08,Đã giao
DH010060,KH0288,28/11/2024 10:28:00,Bán lẻ,NV10,Đang xử lý
DH010881,KH0081,23/04/2026 17:41:00,Đại lý,NV02,Đã giao
DH002703,KH0135,01/12/2025 17:01:00,Đại lý,NV07,Đang xử lý
DH006853,KH0262,29/05/2025 02:07:00,Bán lẻ,NV06,Đã giao
DH009737,KH0135,23/11/2025 05:14:00,Sàn Shopee,NV25,Đã giao
DH009115,KH0255,12/12/2025 13:12:00,Sàn Shopee,NV15,Mới
DH000831,KH0248,23/12/2024 18:11:00,Lazada,NV16,Đã giao
DH005916,,19/12/2024 09:06:00,Bán lẻ,NV27,Đã giao
DH007253,KH0081,25/10/2025 17:00:00,Showroom,NV26,Đã giao
DH010337,KH0296,24/02/2025 20:35:00,Bán lẻ,NV25,Đã giao
DH006491,KH0349,18/11/2025 11:24:00,Ban le,NV12,Đã giao
DH002120,KH0447,19/06/2026 11:17:00,Shopee,NV04,Đã giao
DH009076,KH0315,21/07/2026 16:50:00,Đại lý,NV04,Đã giao
DH000152,KH0002,29/09/2025 04:12:00,Bán lẻ,NV20,Đang xử lý
DH006563,KH0026,26/03/2025 14:59:00,TMĐT - Tiki,NV28,Đang xử lý
DH004889,KH0140,30/12/2025 06:07:00,Sàn Shopee,NV10,Đã giao
DH010310,KH0262,01/28/2026 02:17:00,TMĐT - Tiki,NV09,Trả hàng
DH001217,KH0002,07/11/2025 09:36:00,Showroom,NV13,Đã giao
DH005829,KH0113,25/11/2024 06:33:00,Showroom,NV20,Đã giao
DH007091,KH0274,26/12/2025 23:32:00,Sàn Lazada,NV07,Đã hủy
DH008246,,07/10/2025 20:01:00,Bán lẻ trực tiếp,NV05,Đã giao
DH006048,KH0220,22/08/2024 06:52:00,TMĐT - Tiki,NV13,Đã giao
DH004719,KH0262,13/01/2026 11:00:00,Bán lẻ,NV14,Đã giao
DH000377,KH0116,17/12/2024 08:29:00,Đại lý,NV21,Đang xử lý
DH002142,KH0296,09/07/2025 04:55:00,Showroom,NV19,Đã giao
DH006833,KH9005,24/11/2025 03:58:00,Shopee,NV14,Đã giao
DH002261,KH0265,19/11/2024 20:40:00,Bán lẻ,NV24,Đã giao
DH007818,KH0248,29/01/2026 02:29:00,Lazada,NV15,Đã giao
DH002681,KH0108,21/08/2024 18:55:00,TMĐT - Tiki,NV20,Đã giao
DH003570,KH0155,17/01/2026 00:42:00,Sàn Lazada,NV06,Đã giao
DH011907,KH0013,03/03/2025 05:35:00,Đại lý,NV05,Đã giao
DH006376,KH0187,18/11/2024 04:15:00,Lazada,NV10,Đã giao
DH002065,KH0442,14/09/2025 04:40:00,TMĐT - Tiki,NV02,Đã giao
DH002883,KH0262,23/10/2024 10:57:00,Sàn Lazada,NV25,Đã giao
DH004228,KH0141,19/04/2025 05:56:00,Bán lẻ trực tiếp,NV05,Đã giao
DH010959,KH0160,16/06/2025 03:24:00,Ban le,NV30,Đã giao
DH008642,KH9002,13/04/2026 11:59:00,TMĐT - Tiki,NV28,Đang xử lý
DH004107,KH0001,06/11/2025 05:59:00,TMĐT - Tiki,NV22,Đã giao
DH001207,KH0265,21/08/2025 07:27:00,Đại lý,NV05,Đã giao
DH004038,KH0092,21/07/2026 06:48:00,TMĐT - Shopee,NV06,Đã giao
DH008594,KH0287,18/04/2026 03:43:00,Lazada,NV01,Đã giao
DH9900106,KH0079,23/02/2025 19:11:00,Ban le,NV15,Đã giao
DH010216,KH0322,09/01/2026 22:50:00,Shopee,NV19,Đã giao
DH011077,KH0002,08/09/2024 15:26:00,TMĐT - Tiki,NV26,Đã giao
DH000285,KH0204,18/06/2025 02:59:00,Shopee,NV21,Đã giao
DH001346,KH0199,27/12/2024 11:29:00,Showroom,NV03,Đã giao
DH007065,KH0046,26/05/2025 03:52:00,Lazada,NV21,Đã giao
DH000799,KH0405,11/01/2025 05:45:00,TMĐT - Tiki,NV25,Đã giao
DH009844,KH0222,18/03/2026 20:30:00,Đại lý,NV19,Đã giao
DH002004,KH0094,04/02/2026 09:05:00,Đại lý,NV03,Đã giao
DH005212,KH0281,02/02/2026 08:05:00,Đại lý,NV06,Trả hàng
DH008734,KH0143,24/08/2025 00:30:00,Bán lẻ,NV16,Đã giao
DH002235,KH0249,31/12/2025 21:17:00,TMĐT - Tiki,NV18,Đã giao
DH010533,KH0273,02/06/2026 00:17:00,Bán lẻ,NV26,Đã giao
DH006293,KH0442,24/11/2025 18:27:00,Showroom,NV15,Đã giao
DH001483,KH0330,01/05/2025 07:47:00,Lazada,NV26,Đã giao
DH004144,KH0248,15/04/2025 21:37:00,Ban le,NV16,Đã giao
DH011220,KH0193,01/04/2025 02:26:00,Ban le,NV17,Mới
DH002308,KH0003,16/12/2024 13:33:00,Sàn Lazada,NV10,Trả hàng
DH003831,KH0271,22/02/2025 19:28:00,Lazada,NV26,Đã giao
DH009309,KH0442,15/06/2026 23:34:00,Showroom,NV22,Đang xử lý
DH005604,KH0257,19/01/2026 00:41:00,Sàn Shopee,NV10,Đã hủy
DH008699,KH0382,01/12/2025 07:31:00,TMĐT - Tiki,NV15,Đã giao
DH010488,KH0081,30/07/2025 11:27:00,Ban le,NV03,Đã giao
DH008147,KH0262,03/07/2025 01:21:00,Lazada,NV28,Đang xử lý
DH011733,KH0199,31/01/2025 01:54:00,Lazada,NV22,Mới
DH002782,KH0314,07/01/2025 23:57:00,Shopee,NV03,Đã giao
DH000378,KH0012,17/09/2025 02:33:00,Lazada,NV22,Đã giao
DH008899,KH0243,25/07/2025 02:53:00,Showroom,NV29,Đã giao
DH004750,KH0155,30/11/2025 15:50:00,Showroom,NV28,Đã giao
DH001760,KH0412,10/24/2024 14:24:00,Bán lẻ,NV16,Đã giao
DH003607,KH0197,27/12/2024 05:02:00,TMĐT - Tiki,NV03,Đã giao
DH010405,KH0142,27/07/2025 15:42:00,Lazada,NV11,Đã giao
DH001313,KH0227,26/01/2025 19:41:00,Đại lý,NV04,Đã giao
DH004393,,16/05/2026 05:34:00,TMĐT - Tiki,NV16,Đã giao
DH004943,KH0391,27/01/2026 13:56:00,Ban le,NV20,Đã giao
DH001144,KH0010,31/12/2024 12:05:00,Đại lý,NV20,Đã giao
DH006180,KH0035,15/12/2025 12:30:00,Ban le,NV06,Đã giao
DH001486,KH0119,07/03/2026 02:52:00,Bán lẻ trực tiếp,NV03,Đã giao
DH002257,KH0390,16/06/2026 22:50:00,Showroom,NV10,Đã giao
DH011799,KH0258,13/11/2025 14:26:00,TMĐT - Tiki,NV26,Đã giao
DH002209,KH0265,15/12/2025 19:54:00,Đại lý,NV10,Đã giao
DH008088,KH0155,2026-05-04 16:30:00,Đại lý,NV16,Đã giao
DH002767,KH0115,16/02/2026 03:53:00,TMĐT - Tiki,NV30,Đã giao
